https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume BRL,tradecount
1623024000000,2021-06-07,ADABRL,8.528,9.217,7.916,7.989,4046339.2,34582089.77446,19675
1622937600000,2021-06-06,ADABRL,8.437,8.671,8.386,8.535,1163111.35,9897935.88991,7875
1622851200000,2021-06-05,ADABRL,8.68,8.979,8.22,8.437,2444089.55,21080810.17648,14337
1622764800000,2021-06-04,ADABRL,9.376,9.389,8.264,8.684,3861310.11,33815252.35869,24201
1622678400000,2021-06-03,ADABRL,8.964,9.53,8.78,9.376,3181021.08,29350871.51025,17307
1622592000000,2021-06-02,ADABRL,8.997,9.297,8.84,8.971,3438897.32,31214488.12701,18006
1622505600000,2021-06-01,ADABRL,9.112,9.323,8.67,8.996,4175891.87,37529430.78005,19711
1622419200000,2021-05-31,ADABRL,8.32,9.183,8.055,9.13,3304290.91,28586099.53536,18567
1622332800000,2021-05-30,ADABRL,7.415,8.935,7.125,8.333,4283890.6,35852394.85707,18989
1622246400000,2021-05-29,ADABRL,8.013,8.25,7.069,7.415,3022610.39,23371181.51215,18392
1622160000000,2021-05-28,ADABRL,8.734,8.888,7.68,7.996,4242294.73,34735810.29591,23564
1622073600000,2021-05-27,ADABRL,9.52,9.576,8.603,8.751,3150298.2,28434214.02144,19874
1621987200000,2021-05-26,ADABRL,8.331,9.816,8.331,9.52,4995201.9,45806823.59143,28031
1621900800000,2021-05-25,ADABRL,8.35,8.888,7.743,8.331,4744273.86,39275306.60743,23883
1621814400000,2021-05-24,ADABRL,7.193,8.594,6.864,8.347,5569890.98,44141377.6446,27210
1621728000000,2021-05-23,ADABRL,7.97,8.373,5.85,7.194,7872559.23,54373432.41314,41045
1621641600000,2021-05-22,ADABRL,8.442,8.7,7.45,7.97,4448982.24,36238495.09672,21236
1621555200000,2021-05-21,ADABRL,9.659,10.021,7.313,8.444,7304551.29,62953517.64663,41590
1621468800000,2021-05-20,ADABRL,8.014,10.578,7.281,9.679,10012774.72,93282780.64296,50360
1621382400000,2021-05-19,ADABRL,10.694,10.789,5.381,8.014,12706986.86,109464982.16823,75421
1621296000000,2021-05-18,ADABRL,10.825,11.45,10.53,10.672,2638571.81,28743236.31459,23403
1621209600000,2021-05-17,ADABRL,12.302,12.427,10.152,10.826,4753058.75,52952471.74156,33663
1621123200000,2021-05-16,ADABRL,11.66,13.097,10.741,12.303,4477351.8,54134316.92809,40336
1621036800000,2021-05-15,ADABRL,10.687,12.692,10.474,11.624,4937257.88,58071904.9154,45471
1620950400000,2021-05-14,ADABRL,10.309,10.929,9.683,10.688,3643891.32,37314310.79237,26616
1620864000000,2021-05-13,ADABRL,8.426,10.597,7.8,10.326,6046769.83,58058679.52883,41653
1620777600000,2021-05-12,ADABRL,9.276,9.558,8.327,8.429,3696181.41,33813660.05449,20711
1620691200000,2021-05-11,ADABRL,8.74,9.398,8.514,9.289,1999245.17,18080350.01507,14710
1620604800000,2021-05-10,ADABRL,9.368,9.633,8.12,8.732,2810603.47,25506123.34558,22351
1620518400000,2021-05-09,ADABRL,8.614,9.74,8.355,9.369,3391069.1,31460701.61068,22347
1620432000000,2021-05-08,ADABRL,8.77,8.78,8.3,8.615,1536095.51,13122612.77229,12716
1620345600000,2021-05-07,ADABRL,8.82,9.349,8.18,8.779,3078736.66,27101951.35936,22492
1620259200000,2021-05-06,ADABRL,8.003,9.121,7.708,8.838,4642207.23,39617378.5326,30986
1620172800000,2021-05-05,ADABRL,7.027,8.108,6.97,8.002,2395158.73,18317329.39942,18547
1620086400000,2021-05-04,ADABRL,7.5,7.516,6.903,7.014,1621832.64,11654305.20976,11463
1620000000000,2021-05-03,ADABRL,7.295,7.554,7.258,7.502,1018283.79,7548323.79494,8480
1619913600000,2021-05-02,ADABRL,7.441,7.449,7.099,7.296,659940.13,4811891.11265,5222
1619827200000,2021-05-01,ADABRL,7.41,7.499,7.226,7.431,1149336.15,8470954.83916,6913
1619740800000,2021-04-30,ADABRL,7.038,7.432,6.94,7.41,1182162.71,8587046.39042,7572
1619654400000,2021-04-29,ADABRL,7.214,7.576,6.829,7.054,2197373.76,15936265.83721,10908
1619568000000,2021-04-28,ADABRL,7.19,7.4,6.795,7.208,1798295.33,12841539.69833,8698
1619481600000,2021-04-27,ADABRL,6.762,7.3,6.722,7.191,1351922.35,9572259.90521,8003
1619395200000,2021-04-26,ADABRL,6.056,6.914,6.003,6.779,1478546.45,9806841.13984,7999
1619308800000,2021-04-25,ADABRL,6.152,6.36,5.679,6.053,639148.73,3884942.12001,4408
1619222400000,2021-04-24,ADABRL,6.436,6.616,6.08,6.136,866817.59,5472746.11467,6562
1619136000000,2021-04-23,ADABRL,6.338,6.526,5.072,6.429,3030741.15,18027067.11128,15450
1619049600000,2021-04-22,ADABRL,6.821,7.098,6.124,6.347,1454970.06,9782571.85341,11168
1618963200000,2021-04-21,ADABRL,7.176,7.269,6.755,6.804,1280415.61,9015141.97249,10037
1618876800000,2021-04-20,ADABRL,6.77,7.209,6.36,7.181,1387223.26,9428621.88643,12150
1618790400000,2021-04-19,ADABRL,7.302,7.53,6.621,6.766,1340504.54,9437748.81817,13996
1618704000000,2021-04-18,ADABRL,7.839,7.899,6.01,7.287,2125995.62,14999975.05298,19292
1618617600000,2021-04-17,ADABRL,8.037,8.281,7.775,7.83,757966.54,6063518.75472,10104
1618531200000,2021-04-16,ADABRL,8.455,8.687,7.7,8.037,1709316.65,13899717.55122,17945
1618444800000,2021-04-15,ADABRL,8.344,8.569,8.109,8.44,1174534.79,9818939.70632,12728
1618358400000,2021-04-14,ADABRL,8.206,9.027,7.78,8.344,3479660.09,29193654.55104,21484
1618272000000,2021-04-13,ADABRL,7.621,8.3,7.39,8.195,1769665.03,14035589.96397,15103
1618185600000,2021-04-12,ADABRL,7.242,7.7,7.222,7.596,1412847.49,10553422.92747,11192
1618099200000,2021-04-11,ADABRL,6.966,7.384,6.827,7.242,1007223.56,7197809.23354,6509
1618012800000,2021-04-10,ADABRL,6.869,7.08,6.829,6.966,421733.5,2925879.24381,4933
1617926400000,2021-04-09,ADABRL,6.876,6.956,6.75,6.877,432781.17,2972808.95675,4880
1617840000000,2021-04-08,ADABRL,6.667,6.919,6.646,6.876,537082.39,3657850.96544,5089
1617753600000,2021-04-07,ADABRL,7.102,7.28,6.574,6.66,1280018.62,8763614.65241,8450
1617667200000,2021-04-06,ADABRL,6.917,7.651,6.821,7.096,2350748.16,16827651.84629,11200
1617580800000,2021-04-05,ADABRL,6.864,7.02,6.74,6.921,521827.3,3579522.235,5124
1617494400000,2021-04-04,ADABRL,6.782,6.917,6.73,6.856,368273.75,2515363.63062,2895
1617408000000,2021-04-03,ADABRL,6.854,7.118,6.731,6.782,647157.23,4510115.9143,5083
1617321600000,2021-04-02,ADABRL,6.824,7.103,6.8,6.863,709484.48,4911529.49461,4853
1617235200000,2021-04-01,ADABRL,6.781,6.876,6.72,6.813,659342.05,4481111.61347,5036
1617148800000,2021-03-31,ADABRL,7.007,7.009,6.613,6.79,831243.21,5698920.22331,5815
1617062400000,2021-03-30,ADABRL,6.95,7.101,6.887,7.007,938704.65,6571451.59436,5926
1616976000000,2021-03-29,ADABRL,6.853,7.043,6.788,6.949,697622.31,4851037.79077,5909
1616889600000,2021-03-28,ADABRL,6.776,7.0,6.728,6.853,482553.85,3303374.18133,3531
1616803200000,2021-03-27,ADABRL,7.026,7.169,6.707,6.776,676772.34,4663708.48525,4279
1616716800000,2021-03-26,ADABRL,6.271,7.34,6.268,7.03,1865120.49,12997415.15632,7669
1616630400000,2021-03-25,ADABRL,6.121,6.582,6.0,6.273,1270253.37,8016704.36423,5116
1616544000000,2021-03-24,ADABRL,6.233,6.482,5.965,6.12,671959.01,4192075.67162,4854
1616457600000,2021-03-23,ADABRL,6.17,6.55,6.054,6.239,628240.84,3983323.11443,5014
1616371200000,2021-03-22,ADABRL,6.645,6.751,5.941,6.18,838025.48,5398142.34,6736
1616284800000,2021-03-21,ADABRL,6.701,6.925,6.545,6.645,542328.86,3658464.41192,4762
1616198400000,2021-03-20,ADABRL,7.22,7.3,6.674,6.694,747257.21,5209303.75776,6108
1616112000000,2021-03-19,ADABRL,6.914,7.449,6.681,7.22,1675758.66,11925188.77615,10362
1616025600000,2021-03-18,ADABRL,7.733,8.27,6.882,6.918,3810633.64,28902603.34011,19817
1615939200000,2021-03-17,ADABRL,7.08,8.084,6.833,7.745,2419769.11,17789098.20592,14082
1615852800000,2021-03-16,ADABRL,5.873,7.238,5.726,7.084,3027142.41,20285238.09734,14296
1615766400000,2021-03-15,ADABRL,5.965,6.075,5.732,5.876,545460.12,3222946.4394,5199
1615680000000,2021-03-14,ADABRL,6.173,6.184,5.966,5.968,419456.8,2539781.10762,3665
1615593600000,2021-03-13,ADABRL,5.79,6.7,5.579,6.173,1088328.19,6725392.27084,7002
1615507200000,2021-03-12,ADABRL,6.279,6.3,5.775,5.793,821072.88,4915101.64918,6642
1615420800000,2021-03-11,ADABRL,6.49,6.524,6.179,6.265,701071.27,4448772.66361,5673
1615334400000,2021-03-10,ADABRL,6.957,7.0,6.39,6.485,832837.81,5571623.40256,6972
1615248000000,2021-03-09,ADABRL,6.493,7.063,6.442,6.957,1433963.99,9671335.98635,9071
1615161600000,2021-03-08,ADABRL,6.414,6.672,6.331,6.493,694387.27,4484706.98316,5124
1615075200000,2021-03-07,ADABRL,6.48,6.535,6.305,6.435,330662.85,2118459.7271,2907
1614988800000,2021-03-06,ADABRL,6.657,6.788,6.258,6.469,371402.52,2389244.7398,3197
1614902400000,2021-03-05,ADABRL,6.385,7.0,5.942,6.641,1304824.66,8445823.24743,6483
1614816000000,2021-03-04,ADABRL,6.88,7.0,6.073,6.386,1292605.52,8392605.8708,7415
1614729600000,2021-03-03,ADABRL,6.985,7.219,6.88,6.888,845341.67,5968532.16087,5672
1614643200000,2021-03-02,ADABRL,7.35,7.37,6.767,6.996,1042377.55,7271961.84738,6739
1614556800000,2021-03-01,ADABRL,7.476,7.587,7.0,7.352,1150197.79,8372011.10912,6903
1614470400000,2021-02-28,ADABRL,7.511,7.776,6.5,7.476,1356161.07,9687592.53506,6356
1614384000000,2021-02-27,ADABRL,7.043,8.411,6.926,7.514,2106547.87,16384442.05373,11099
1614297600000,2021-02-26,ADABRL,5.98,8.5,1.2,7.039,1411964.61,9661564.5375,5802
