https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BRL,tradecount
1630713600000,2021-09-04,XRPBRL,6.723,6.752,6.463,6.568,1223816.0,8100108.052,3967
1630627200000,2021-09-03,XRPBRL,6.531,6.863,6.36,6.724,2804110.18,18737449.5554,8165
1630540800000,2021-09-02,XRPBRL,6.422,6.719,6.351,6.546,2208400.54,14446534.13556,7844
1630454400000,2021-09-01,XRPBRL,6.182,6.429,6.045,6.415,2564804.0,16007693.085,7555
1630368000000,2021-08-31,XRPBRL,5.758,6.44,5.735,6.182,4522821.34,27721791.50036,9082
1630281600000,2021-08-30,XRPBRL,5.967,5.993,5.746,5.771,1438320.0,8491030.451,3715
1630195200000,2021-08-29,XRPBRL,5.995,6.119,5.833,5.961,1619542.0,9715377.047,3512
1630108800000,2021-08-28,XRPBRL,6.218,6.257,5.929,6.012,1915716.08,11618045.20683,3721
1630022400000,2021-08-27,XRPBRL,5.695,6.228,5.582,6.224,3104908.11,18224784.42934,7396
1629936000000,2021-08-26,XRPBRL,6.181,6.248,5.619,5.695,3266189.13,19103512.69867,8120
1629849600000,2021-08-25,XRPBRL,6.025,6.243,5.899,6.18,2555612.15,15579924.71432,7613
1629763200000,2021-08-24,XRPBRL,6.773,6.863,5.944,6.028,3365852.87,21518579.01177,9778
1629676800000,2021-08-23,XRPBRL,6.639,7.02,6.52,6.773,3346806.92,22729610.26388,10516
1629590400000,2021-08-22,XRPBRL,6.614,6.781,6.418,6.639,1776044.24,11718916.15116,5164
1629504000000,2021-08-21,XRPBRL,6.816,6.924,6.537,6.607,1834271.64,12302895.88465,6587
1629417600000,2021-08-20,XRPBRL,6.656,6.948,6.497,6.816,3289939.86,22132696.92577,11064
1629331200000,2021-08-19,XRPBRL,6.188,6.674,5.97,6.655,4603407.83,28926751.09767,11550
1629244800000,2021-08-18,XRPBRL,5.866,6.402,5.639,6.186,4843854.65,29276801.44283,11380
1629158400000,2021-08-17,XRPBRL,6.288,6.48,5.815,5.884,4315609.34,26727985.34513,12270
1629072000000,2021-08-16,XRPBRL,6.79,6.997,6.058,6.288,4307643.76,28134363.79377,13222
1628985600000,2021-08-15,XRPBRL,6.765,7.132,6.501,6.79,6332715.95,43317310.83042,15943
1628899200000,2021-08-14,XRPBRL,5.747,6.928,5.642,6.773,10267100.24,64610710.20053,21094
1628812800000,2021-08-13,XRPBRL,5.124,5.78,5.03,5.753,4071179.46,22141826.26271,11184
1628726400000,2021-08-12,XRPBRL,5.346,5.506,4.88,5.118,5052929.64,26170550.68811,13464
1628640000000,2021-08-11,XRPBRL,4.453,5.739,4.444,5.351,7251383.58,37084010.58115,17573
1628553600000,2021-08-10,XRPBRL,4.303,4.516,4.23,4.453,2741115.76,12005556.33463,8059
1628467200000,2021-08-09,XRPBRL,4.102,4.354,3.996,4.308,2121487.43,9022757.67048,6107
1628380800000,2021-08-08,XRPBRL,4.296,4.43,4.076,4.106,2258608.85,9587835.79862,6644
1628294400000,2021-08-07,XRPBRL,3.919,4.308,3.886,4.296,2870781.22,11925075.91656,8285
1628208000000,2021-08-06,XRPBRL,3.847,3.958,3.795,3.918,1510708.4,5859561.14825,3747
1628121600000,2021-08-05,XRPBRL,3.812,3.878,3.658,3.841,1653405.72,6264422.51748,3404
1628035200000,2021-08-04,XRPBRL,3.738,3.886,3.641,3.812,1275582.55,4810382.73665,3151
1627948800000,2021-08-03,XRPBRL,3.848,3.885,3.667,3.735,1498415.82,5626730.73751,3476
1627862400000,2021-08-02,XRPBRL,3.78,4.024,3.725,3.849,1715624.61,6615558.30758,3531
1627776000000,2021-08-01,XRPBRL,3.896,4.043,3.7,3.777,1746121.81,6853667.57216,4306
1627689600000,2021-07-31,XRPBRL,3.924,3.949,3.836,3.894,1390056.72,5409835.45237,3356
1627603200000,2021-07-30,XRPBRL,3.822,3.98,3.656,3.916,2826292.12,10824584.82502,5419
1627516800000,2021-07-29,XRPBRL,3.78,3.927,3.58,3.83,1833947.59,6811302.06101,4189
1627430400000,2021-07-28,XRPBRL,3.355,3.905,3.277,3.788,5600533.19,20697343.54371,9210
1627344000000,2021-07-27,XRPBRL,3.256,3.413,3.186,3.36,1759462.42,5799628.32207,3470
1627257600000,2021-07-26,XRPBRL,3.157,3.521,3.15,3.263,2779860.9,9301671.80066,6146
1627171200000,2021-07-25,XRPBRL,3.188,3.2,3.085,3.159,952521.77,2981071.18675,1614
1627084800000,2021-07-24,XRPBRL,3.192,3.244,3.138,3.189,1294514.15,4108992.5485,2586
1626998400000,2021-07-23,XRPBRL,3.115,3.196,3.001,3.19,1784555.95,5543910.77487,2941
1626912000000,2021-07-22,XRPBRL,2.996,3.156,2.94,3.111,1807120.7,5490709.45509,2958
1626825600000,2021-07-21,XRPBRL,2.777,3.068,2.738,2.999,1642474.34,4811470.8924,3147
1626739200000,2021-07-20,XRPBRL,2.942,3.005,2.747,2.784,1817066.68,5101566.12461,3238
1626652800000,2021-07-19,XRPBRL,3.033,3.046,2.899,2.944,962894.26,2843500.45297,3056
1626566400000,2021-07-18,XRPBRL,3.009,3.102,2.958,3.038,644172.52,1953793.82899,2144
1626480000000,2021-07-17,XRPBRL,3.057,3.094,2.903,3.014,537176.6,1616396.93148,2314
1626393600000,2021-07-16,XRPBRL,3.087,3.196,3.038,3.056,1196298.35,3710864.76647,2645
1626307200000,2021-07-15,XRPBRL,3.18,3.21,3.029,3.087,1187557.35,3691545.37785,3110
1626220800000,2021-07-14,XRPBRL,3.239,3.247,3.069,3.18,1611214.83,5087719.24495,3382
1626134400000,2021-07-13,XRPBRL,3.291,3.366,3.185,3.239,1275364.47,4164205.24058,2715
1626048000000,2021-07-12,XRPBRL,3.36,3.477,3.234,3.291,1418891.18,4724739.95719,3414
1625961600000,2021-07-11,XRPBRL,3.321,3.41,3.281,3.355,1013886.36,3385528.24081,1766
1625875200000,2021-07-10,XRPBRL,3.374,3.431,3.26,3.321,1152396.27,3824453.66148,2283
1625788800000,2021-07-09,XRPBRL,3.311,3.434,3.154,3.372,1243748.7,4126413.37218,2844
1625702400000,2021-07-08,XRPBRL,3.44,3.45,3.252,3.314,1768456.4,5874865.69764,3677
1625616000000,2021-07-07,XRPBRL,3.467,3.528,3.426,3.44,1904397.78,6639087.70285,4056
1625529600000,2021-07-06,XRPBRL,3.366,3.473,3.361,3.473,1354904.25,4643348.55586,3695
1625443200000,2021-07-05,XRPBRL,3.529,3.529,3.291,3.365,1641440.0,5578349.92311,5633
1625356800000,2021-07-04,XRPBRL,3.416,3.59,3.38,3.53,1041643.06,3653888.32253,5326
1625270400000,2021-07-03,XRPBRL,3.333,3.471,3.272,3.415,1302466.08,4422949.4882,3701
1625184000000,2021-07-02,XRPBRL,3.351,3.392,3.207,3.333,1663481.25,5451302.0864,4324
1625097600000,2021-07-01,XRPBRL,3.542,3.543,3.271,3.353,2248435.35,7537927.35184,5797
1625011200000,2021-06-30,XRPBRL,3.52,3.561,3.266,3.541,1996013.65,6808472.29254,6941
1624924800000,2021-06-29,XRPBRL,3.202,3.639,3.188,3.519,3281253.49,11447459.15653,8872
1624838400000,2021-06-28,XRPBRL,3.218,3.263,3.097,3.197,1769225.38,5642727.32437,4659
1624752000000,2021-06-27,XRPBRL,3.083,3.237,2.983,3.212,1449179.87,4495831.45054,4432
1624665600000,2021-06-26,XRPBRL,3.06,3.154,2.914,3.083,1177748.75,3554105.26458,5654
1624579200000,2021-06-25,XRPBRL,3.338,3.405,3.01,3.064,2757265.54,8726249.8745,9328
1624492800000,2021-06-24,XRPBRL,3.21,3.414,3.096,3.334,2018538.82,6632641.34879,6400
1624406400000,2021-06-23,XRPBRL,2.749,3.352,2.618,3.205,4626962.45,14091618.39648,7713
1624320000000,2021-06-22,XRPBRL,3.093,3.305,2.6,2.744,4870495.78,14097491.01085,9488
1624233600000,2021-06-21,XRPBRL,3.986,4.017,3.076,3.088,2720926.48,9471310.38156,7647
1624147200000,2021-06-20,XRPBRL,3.913,4.04,3.611,3.983,2235324.94,8522639.39979,7037
1624060800000,2021-06-19,XRPBRL,4.091,4.147,3.9,3.911,1380767.48,5597365.0172,4551
1623974400000,2021-06-18,XRPBRL,4.245,4.278,3.936,4.091,1657047.13,6818635.37977,5936
1623888000000,2021-06-17,XRPBRL,4.247,4.389,4.176,4.245,1516842.08,6520685.36716,3376
1623801600000,2021-06-16,XRPBRL,4.406,4.433,4.173,4.236,1248310.9,5369739.95973,3638
1623715200000,2021-06-15,XRPBRL,4.547,4.591,4.37,4.4,1413983.48,6322845.95275,3759
1623628800000,2021-06-14,XRPBRL,4.517,4.739,4.426,4.547,1500347.8,6790177.87891,4161
1623542400000,2021-06-13,XRPBRL,4.291,4.543,4.223,4.517,1101872.72,4810325.44083,2656
1623456000000,2021-06-12,XRPBRL,4.379,4.379,4.172,4.299,882203.45,3775691.19469,2599
1623369600000,2021-06-11,XRPBRL,4.436,4.511,4.309,4.379,995626.15,4378019.65834,3389
1623283200000,2021-06-10,XRPBRL,4.71,4.747,4.364,4.437,1396477.72,6307333.90743,3850
1623196800000,2021-06-09,XRPBRL,4.453,4.709,4.219,4.709,1796937.01,8042446.39872,5034
1623110400000,2021-06-08,XRPBRL,4.405,4.51,3.996,4.445,2243794.15,9671645.63539,7593
1623024000000,2021-06-07,XRPBRL,4.82,4.958,4.281,4.399,1661687.83,7795773.01678,5996
1622937600000,2021-06-06,XRPBRL,4.7,4.82,4.676,4.82,959378.71,4559716.05648,2984
1622851200000,2021-06-05,XRPBRL,4.926,5.028,4.569,4.708,1421951.5,6859167.939,4537
1622764800000,2021-06-04,XRPBRL,5.317,5.319,4.71,4.924,2010649.35,9933568.07698,6911
1622678400000,2021-06-03,XRPBRL,5.236,5.42,5.16,5.309,1055715.23,5563871.91462,4211
1622592000000,2021-06-02,XRPBRL,5.241,5.349,5.081,5.249,1702957.51,8893232.24055,6112
1622505600000,2021-06-01,XRPBRL,5.445,5.767,5.063,5.24,2911157.89,15658610.43232,8604
1622419200000,2021-05-31,XRPBRL,4.789,5.503,4.648,5.455,2379743.25,12233121.05729,9038
1622332800000,2021-05-30,XRPBRL,4.393,4.91,4.22,4.788,1370919.19,6326250.78795,3983
1622246400000,2021-05-29,XRPBRL,4.743,4.963,4.206,4.384,1498855.49,6924125.09903,5225
1622160000000,2021-05-28,XRPBRL,5.139,5.203,4.51,4.758,4207029.21,20246032.47183,10522
1622073600000,2021-05-27,XRPBRL,5.532,5.575,5.01,5.127,1529234.25,8068258.46316,6790
1621987200000,2021-05-26,XRPBRL,5.235,5.7,5.092,5.532,2192367.49,11828981.19299,8561
1621900800000,2021-05-25,XRPBRL,5.331,5.693,4.723,5.235,3021993.23,15757933.97499,10332
1621814400000,2021-05-24,XRPBRL,4.335,5.376,4.12,5.349,3542387.94,16655228.07381,10354
1621728000000,2021-05-23,XRPBRL,4.932,5.26,3.614,4.328,5036802.97,21324015.24713,16448
1621641600000,2021-05-22,XRPBRL,5.485,5.536,4.463,4.945,4063545.88,20310624.09904,12148
1621555200000,2021-05-21,XRPBRL,6.333,6.544,4.792,5.489,6756984.16,38530117.37389,19755
1621468800000,2021-05-20,XRPBRL,5.766,6.9,4.99,6.328,11135437.89,69372684.07279,29738
1621382400000,2021-05-19,XRPBRL,8.472,8.738,4.521,5.767,8794824.76,59270857.26126,30998
1621296000000,2021-05-18,XRPBRL,7.974,9.109,7.848,8.476,3144825.53,26572167.11912,16672
1621209600000,2021-05-17,XRPBRL,7.742,8.32,7.061,7.979,2991448.18,23555116.96674,14004
1621123200000,2021-05-16,XRPBRL,7.964,8.54,7.175,7.738,2713002.99,21841268.08882,13315
1621036800000,2021-05-15,XRPBRL,7.45,8.464,7.058,7.944,3633179.71,28528269.66972,15780
1620950400000,2021-05-14,XRPBRL,7.298,7.7,7.07,7.474,1684686.83,12463310.85889,7524
1620864000000,2021-05-13,XRPBRL,6.81,7.401,6.464,7.29,3175867.59,22140681.56435,13775
1620777600000,2021-05-12,XRPBRL,7.773,8.111,6.678,6.83,2313480.03,17541574.70215,10361
1620691200000,2021-05-11,XRPBRL,7.418,7.864,7.205,7.789,1632389.61,12394570.60053,8214
1620604800000,2021-05-10,XRPBRL,8.15,8.598,6.565,7.396,3033310.77,23653905.22907,15473
1620518400000,2021-05-09,XRPBRL,8.317,8.469,7.593,8.113,1613545.18,12996783.11269,10060
1620432000000,2021-05-08,XRPBRL,8.404,8.574,8.18,8.3,1158399.85,9704184.77261,6755
1620345600000,2021-05-07,XRPBRL,8.568,9.058,8.061,8.404,2464844.79,20940799.0442,12186
1620259200000,2021-05-06,XRPBRL,8.725,9.531,8.16,8.559,3733719.81,33443559.15874,20533
1620172800000,2021-05-05,XRPBRL,7.68,8.78,7.57,8.727,4010300.99,33358534.92177,18986
1620086400000,2021-05-04,XRPBRL,8.561,8.578,7.27,7.689,4290406.98,33860345.18731,16796
1620000000000,2021-05-03,XRPBRL,8.57,8.881,8.145,8.565,1837769.05,15824238.12487,10012
1619913600000,2021-05-02,XRPBRL,9.078,9.109,8.373,8.571,1624420.56,14071674.11534,7664
1619827200000,2021-05-01,XRPBRL,8.75,9.159,8.35,9.067,2058622.05,18008371.93551,12458
1619740800000,2021-04-30,XRPBRL,7.531,8.847,7.419,8.758,4464868.47,37539763.72009,20421
1619654400000,2021-04-29,XRPBRL,7.331,7.646,7.175,7.537,2171086.92,16178516.9938,7482
1619568000000,2021-04-28,XRPBRL,7.71,7.941,7.05,7.324,2496748.41,18561824.54034,10739
1619481600000,2021-04-27,XRPBRL,7.467,8.0,7.325,7.719,4635531.29,35685016.21902,15242
1619395200000,2021-04-26,XRPBRL,5.74,7.519,5.605,7.47,5624031.75,38469575.26743,15232
1619308800000,2021-04-25,XRPBRL,5.842,6.4,5.262,5.74,2438430.31,14269004.11914,6918
1619222400000,2021-04-24,XRPBRL,6.5,6.509,5.672,5.842,1302054.55,7893547.02154,8897
1619136000000,2021-04-23,XRPBRL,6.399,6.599,4.862,6.505,7746117.71,45649605.19387,24434
1619049600000,2021-04-22,XRPBRL,7.304,7.865,5.984,6.405,4520290.32,32090265.44097,18556
1618963200000,2021-04-21,XRPBRL,7.843,8.252,7.214,7.285,2768479.19,21448085.86549,15025
1618876800000,2021-04-20,XRPBRL,7.42,8.141,6.7,7.859,3513822.52,26144542.86597,17134
1618790400000,2021-04-19,XRPBRL,8.112,8.74,7.109,7.42,3593149.52,28518166.77402,19956
1618704000000,2021-04-18,XRPBRL,8.827,8.953,6.651,8.044,4112168.95,31728860.90374,27546
1618617600000,2021-04-17,XRPBRL,8.813,9.857,8.727,8.806,2370780.82,21939032.66735,17525
1618531200000,2021-04-16,XRPBRL,10.054,10.349,8.018,8.811,4633648.81,42947349.5724,30166
1618444800000,2021-04-15,XRPBRL,10.544,10.8,9.509,10.02,3022018.1,30459092.76059,21055
1618358400000,2021-04-14,XRPBRL,10.426,11.379,8.89,10.539,7445078.26,77017416.32971,38112
1618272000000,2021-04-13,XRPBRL,8.476,10.888,8.141,10.426,9009208.06,88053403.84147,41753
1618185600000,2021-04-12,XRPBRL,7.741,8.499,7.548,8.473,3476257.0,27435980.26336,16832
1618099200000,2021-04-11,XRPBRL,7.85,8.512,7.412,7.74,9908697.87,79224629.78553,26767
1618012800000,2021-04-10,XRPBRL,5.817,7.96,5.768,7.85,12273728.82,87740132.70534,31536
1617926400000,2021-04-09,XRPBRL,5.966,6.21,5.537,5.817,2847672.27,16639131.31644,9851
1617840000000,2021-04-08,XRPBRL,5.205,6.041,5.127,5.953,4033915.37,22411530.41331,13536
1617753600000,2021-04-07,XRPBRL,6.2,6.273,4.861,5.205,7995526.69,44468504.65795,21195
1617667200000,2021-04-06,XRPBRL,5.229,6.32,4.55,6.2,13909924.81,77845799.94206,32397
1617580800000,2021-04-05,XRPBRL,3.68,5.378,3.586,5.221,8760434.37,40585348.09583,21017
1617494400000,2021-04-04,XRPBRL,3.365,3.684,3.302,3.68,653984.38,2279187.71663,3360
1617408000000,2021-04-03,XRPBRL,3.499,3.68,3.331,3.369,1260852.24,4454741.09327,5641
1617321600000,2021-04-02,XRPBRL,3.295,3.509,3.235,3.499,1246459.19,4217134.93718,4187
1617235200000,2021-04-01,XRPBRL,3.246,3.389,3.14,3.287,1423622.86,4620132.56805,4505
1617148800000,2021-03-31,XRPBRL,3.249,3.308,3.062,3.246,1163322.58,3691434.83568,3917
1617062400000,2021-03-30,XRPBRL,3.265,3.399,3.225,3.253,697191.04,2296654.70482,3196
1616976000000,2021-03-29,XRPBRL,3.143,3.279,3.129,3.265,604999.25,1955250.08494,3953
1616889600000,2021-03-28,XRPBRL,3.155,3.218,3.108,3.143,263846.31,832971.02839,1483
1616803200000,2021-03-27,XRPBRL,3.263,3.327,3.093,3.158,550898.8,1770697.62883,2405
1616716800000,2021-03-26,XRPBRL,2.926,3.288,2.926,3.258,1393958.87,4422510.01699,4995
1616630400000,2021-03-25,XRPBRL,2.75,2.993,2.623,2.927,1011194.51,2853736.96217,2915
1616544000000,2021-03-24,XRPBRL,3.07,3.138,2.576,2.75,1406053.84,4029142.1908,3954
1616457600000,2021-03-23,XRPBRL,3.05,3.338,3.004,3.07,1408096.47,4462703.20789,5298
1616371200000,2021-03-22,XRPBRL,2.898,3.35,2.81,3.047,3020213.59,9585075.54586,8436
1616284800000,2021-03-21,XRPBRL,2.933,3.05,2.787,2.898,852750.62,2480612.21886,3384
1616198400000,2021-03-20,XRPBRL,2.599,3.066,2.592,2.928,1807231.27,5141212.45841,5353
1616112000000,2021-03-19,XRPBRL,2.634,2.661,2.575,2.605,534367.64,1402395.72228,1664
1616025600000,2021-03-18,XRPBRL,2.64,2.725,2.617,2.638,628855.56,1673148.9827,2439
1615939200000,2021-03-17,XRPBRL,2.615,2.74,2.58,2.64,637724.68,1694879.18162,2924
1615852800000,2021-03-16,XRPBRL,2.491,2.985,2.452,2.611,1668422.14,4511664.69308,5824
1615766400000,2021-03-15,XRPBRL,2.491,2.542,2.428,2.489,382239.78,952879.19975,2103
1615680000000,2021-03-14,XRPBRL,2.573,2.588,2.48,2.482,287368.0,725564.06033,1454
1615593600000,2021-03-13,XRPBRL,2.467,2.612,2.431,2.573,560822.95,1415143.84367,2229
1615507200000,2021-03-12,XRPBRL,2.527,2.6,2.39,2.469,815614.82,2024082.5972,2636
1615420800000,2021-03-11,XRPBRL,2.646,2.654,2.507,2.523,571775.73,1461404.63855,2198
1615334400000,2021-03-10,XRPBRL,2.828,2.839,2.616,2.649,827337.45,2236203.24317,2914
1615248000000,2021-03-09,XRPBRL,2.748,2.825,2.735,2.818,861423.83,2389754.74905,3117
1615161600000,2021-03-08,XRPBRL,2.645,2.79,2.6,2.74,733301.43,1991497.86076,2905
1615075200000,2021-03-07,XRPBRL,2.651,2.665,2.603,2.645,139858.03,368788.04661,963
1614988800000,2021-03-06,XRPBRL,2.615,2.712,2.594,2.651,263911.27,696586.28948,1240
1614902400000,2021-03-05,XRPBRL,2.764,2.775,2.566,2.612,817841.21,2160431.43986,2483
1614816000000,2021-03-04,XRPBRL,2.543,2.792,2.474,2.75,1383947.57,3667381.78682,3872
1614729600000,2021-03-03,XRPBRL,2.491,2.65,2.464,2.547,660342.0,1698585.74038,2252
1614643200000,2021-03-02,XRPBRL,2.525,2.573,2.425,2.488,661904.96,1651283.39827,2024
1614556800000,2021-03-01,XRPBRL,2.37,2.547,2.348,2.525,580512.17,1423743.18215,1916
1614470400000,2021-02-28,XRPBRL,2.481,2.495,2.259,2.365,366734.78,871187.6237,1751
1614384000000,2021-02-27,XRPBRL,2.427,2.588,2.426,2.484,531379.33,1331821.3409,1612
1614297600000,2021-02-26,XRPBRL,2.443,2.522,2.33,2.427,913592.78,2210297.74687,1921
1614211200000,2021-02-25,XRPBRL,2.58,2.648,2.389,2.452,637762.05,1625796.12085,1737
1614124800000,2021-02-24,XRPBRL,2.651,2.78,2.492,2.583,819166.83,2148833.87331,2554
1614038400000,2021-02-23,XRPBRL,3.143,3.183,2.12,2.651,2501625.48,6666611.59956,6077
1613952000000,2021-02-22,XRPBRL,3.008,3.59,2.847,3.17,2942713.62,9491238.16946,7678
1613865600000,2021-02-21,XRPBRL,2.816,3.08,2.78,3.005,451655.06,1333028.48913,2146
1613779200000,2021-02-20,XRPBRL,3.078,3.173,2.617,2.823,720961.75,2137615.23276,2869
1613692800000,2021-02-19,XRPBRL,2.93,3.2,2.836,3.082,906184.93,2726966.92989,3221
1613606400000,2021-02-18,XRPBRL,2.934,3.066,2.852,2.92,637904.14,1886300.96426,2252
1613520000000,2021-02-17,XRPBRL,2.835,3.037,2.692,2.925,606488.53,1773914.27974,2329
1613433600000,2021-02-16,XRPBRL,3.016,3.143,2.634,2.82,734007.08,2131528.52131,3395
1613347200000,2021-02-15,XRPBRL,3.244,3.299,2.781,3.001,1050084.28,3233359.69533,4234
1613260800000,2021-02-14,XRPBRL,3.464,3.487,3.065,3.243,712924.02,2346691.36111,4143
1613174400000,2021-02-13,XRPBRL,3.329,3.499,2.968,3.461,1266961.12,4201530.01111,5838
1613088000000,2021-02-12,XRPBRL,2.873,3.359,2.808,3.314,1888302.03,5860579.10558,7505
1613001600000,2021-02-11,XRPBRL,2.753,2.887,2.7,2.869,769025.98,2172093.86892,4841
1612915200000,2021-02-10,XRPBRL,2.595,2.94,2.482,2.752,1896458.36,5173372.69004,9412
1612828800000,2021-02-09,XRPBRL,2.403,2.63,2.394,2.59,1014961.74,2554218.95088,5037
1612742400000,2021-02-08,XRPBRL,2.282,2.508,2.255,2.399,713399.2,1709853.54763,3733
1612656000000,2021-02-07,XRPBRL,2.405,2.442,2.15,2.284,474935.51,1095591.94593,2532
1612569600000,2021-02-06,XRPBRL,2.449,2.474,2.32,2.401,442846.41,1062036.12578,2410
1612483200000,2021-02-05,XRPBRL,2.436,2.6,2.309,2.451,1292200.04,3147486.75829,4616
1612396800000,2021-02-04,XRPBRL,2.141,2.621,2.054,2.426,2027082.74,4715217.60622,5666
1612310400000,2021-02-03,XRPBRL,2.012,2.266,2.012,2.137,909773.79,1917878.83893,3186
1612224000000,2021-02-02,XRPBRL,2.046,2.232,1.868,2.01,1851121.91,3760375.89001,5675
1612137600000,2021-02-01,XRPBRL,2.729,4.15,1.91,2.051,9286241.22,27122625.75308,23930
1612051200000,2021-01-31,XRPBRL,2.431,2.871,2.128,2.733,4604812.18,11759512.31064,10203
1611964800000,2021-01-30,XRPBRL,1.556,2.96,1.529,2.421,6260314.32,13707796.80289,13259
1611878400000,2021-01-29,XRPBRL,1.446,1.721,1.41,1.553,1152503.18,1799051.00036,5245
1611792000000,2021-01-28,XRPBRL,1.368,1.492,1.36,1.445,152296.25,217699.86249,711
1611705600000,2021-01-27,XRPBRL,1.45,1.45,1.336,1.372,186808.04,258222.81407,638
1611619200000,2021-01-26,XRPBRL,1.48,1.511,1.409,1.446,200573.63,292231.27119,851
1611532800000,2021-01-25,XRPBRL,1.501,1.56,1.474,1.484,209317.52,316849.93969,972
1611446400000,2021-01-24,XRPBRL,1.5,1.528,1.487,1.506,138713.91,208475.4295,589
1611360000000,2021-01-23,XRPBRL,1.496,1.556,1.473,1.5,181266.05,272508.0124,796
1611273600000,2021-01-22,XRPBRL,1.453,1.548,1.304,1.499,706475.77,1002019.57531,1738
1611187200000,2021-01-21,XRPBRL,1.578,1.646,1.422,1.467,323182.52,489976.96258,1050
1611100800000,2021-01-20,XRPBRL,1.582,1.691,1.508,1.574,211821.79,331723.74746,1146
1611014400000,2021-01-19,XRPBRL,1.52,1.753,1.506,1.586,449100.92,726893.55067,1569
1610928000000,2021-01-18,XRPBRL,1.493,1.537,1.46,1.513,144154.55,217399.33268,572
1610841600000,2021-01-17,XRPBRL,1.504,1.528,1.464,1.483,75105.17,111685.82207,454
1610755200000,2021-01-16,XRPBRL,1.512,1.576,1.487,1.517,138102.85,209897.61973,677
1610668800000,2021-01-15,XRPBRL,1.56,1.576,1.408,1.512,285122.18,431541.7201,1076
1610582400000,2021-01-14,XRPBRL,1.627,1.64,1.516,1.559,293729.43,460904.52795,1613
1610496000000,2021-01-13,XRPBRL,1.576,1.644,1.56,1.623,183170.95,295604.34835,1234
1610409600000,2021-01-12,XRPBRL,1.618,1.72,1.55,1.58,542399.87,882627.76275,2063
1610323200000,2021-01-11,XRPBRL,1.729,1.729,1.313,1.619,852048.89,1301976.75318,2719
1610236800000,2021-01-10,XRPBRL,1.792,2.007,1.556,1.728,466999.02,839285.61085,1878
1610150400000,2021-01-09,XRPBRL,1.774,1.856,1.688,1.784,272321.34,484679.52682,1334
1610064000000,2021-01-08,XRPBRL,1.778,1.895,1.568,1.768,712014.92,1234054.66701,2463
1609977600000,2021-01-07,XRPBRL,1.331,2.074,1.32,1.776,2408318.73,4164934.92039,5934
1609891200000,2021-01-06,XRPBRL,1.195,1.469,1.175,1.332,738861.95,981485.71406,1626
1609804800000,2021-01-05,XRPBRL,1.256,1.294,1.179,1.196,492907.77,605081.13435,995
1609718400000,2021-01-04,XRPBRL,1.182,1.365,1.16,1.251,406322.15,502192.84227,969
1609632000000,2021-01-03,XRPBRL,1.156,1.25,1.119,1.179,252547.05,297590.08468,719
1609545600000,2021-01-02,XRPBRL,1.229,1.244,1.108,1.16,184678.4,217166.10475,602
1609459200000,2021-01-01,XRPBRL,1.145,1.31,1.14,1.229,232067.91,287272.53161,611
1609372800000,2020-12-31,XRPBRL,1.107,1.198,1.084,1.152,329622.23,380094.33053,797
1609286400000,2020-12-30,XRPBRL,1.151,1.236,1.005,1.111,1123462.26,1244557.89026,2397
1609200000000,2020-12-29,XRPBRL,1.314,1.316,0.916,1.158,1952272.96,2231272.4697,4022
1609113600000,2020-12-28,XRPBRL,1.479,1.617,1.244,1.312,624480.11,872078.41782,1361
1609027200000,2020-12-27,XRPBRL,1.553,1.621,1.361,1.497,377211.45,567311.34442,904
1608940800000,2020-12-26,XRPBRL,1.655,1.712,1.497,1.552,445778.63,713475.15895,1080
1608854400000,2020-12-25,XRPBRL,1.8,2.001,1.472,1.669,1630262.66,2757660.728,3213
1608768000000,2020-12-24,XRPBRL,1.344,1.966,1.2,1.767,794163.15,1193986.63386,1910
1608681600000,2020-12-23,XRPBRL,2.257,2.258,1.136,1.38,1476259.09,2402955.23425,3666
1608595200000,2020-12-22,XRPBRL,2.676,2.7,2.084,2.31,341925.74,804032.12833,1341
1608508800000,2020-12-21,XRPBRL,2.84,2.897,2.62,2.682,119264.65,325594.01332,436
1608422400000,2020-12-20,XRPBRL,2.93,2.972,2.719,2.845,151387.74,438787.56426,654
1608336000000,2020-12-19,XRPBRL,2.962,3.065,2.9,2.922,82837.64,245327.94424,387
1608249600000,2020-12-18,XRPBRL,2.859,3.085,2.798,2.97,195513.64,574795.74656,757
1608163200000,2020-12-17,XRPBRL,2.87,3.283,2.696,2.911,585874.28,1772261.90149,1759
1608076800000,2020-12-16,XRPBRL,2.39,2.893,2.246,2.88,359365.02,928902.15706,1221
1607990400000,2020-12-15,XRPBRL,2.55,2.594,2.376,2.397,134973.24,331235.02395,497
1607904000000,2020-12-14,XRPBRL,2.6,2.624,2.491,2.55,97980.44,249171.09671,387
1607817600000,2020-12-13,XRPBRL,2.612,2.679,2.5,2.605,114321.54,295398.97355,318
1607731200000,2020-12-12,XRPBRL,2.81,2.81,2.2,2.597,456371.11,1188149.50669,928
1607644800000,2020-12-11,XRPBRL,2.9,2.98,2.681,2.805,383853.06,1085826.42174,1017
1607558400000,2020-12-10,XRPBRL,3.048,3.048,2.87,2.911,137718.87,403951.67743,499
1607472000000,2020-12-09,XRPBRL,2.9,3.143,2.632,3.048,179180.42,520946.24279,651
1607385600000,2020-12-08,XRPBRL,3.126,3.13,2.857,2.897,106542.83,320849.76976,457
