https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SHIB,Volume BRL,tradecount
1656892800000,2022-07-04,SHIBBRL,5.365e-05,5.64e-05,5.312e-05,5.594e-05,15053504022.0,826368.25957559,1768
1656806400000,2022-07-03,SHIBBRL,5.367e-05,5.413e-05,5.225e-05,5.367e-05,8670480972.0,462147.51275576,958
1656720000000,2022-07-02,SHIBBRL,5.356e-05,5.44e-05,5.278e-05,5.367e-05,5967896421.0,320384.66485158,903
1656633600000,2022-07-01,SHIBBRL,5.465e-05,5.574e-05,5.227e-05,5.354e-05,16019769424.0,863970.5762217,1567
1656547200000,2022-06-30,SHIBBRL,5.312e-05,5.5e-05,5.041e-05,5.458e-05,37867276949.0,1996461.61626723,2634
1656460800000,2022-06-29,SHIBBRL,5.262e-05,5.617e-05,5.042e-05,5.303e-05,42620268735.0,2268863.24069078,2904
1656374400000,2022-06-28,SHIBBRL,5.797e-05,5.852e-05,5.208e-05,5.261e-05,36757638486.0,2046370.74322886,2539
1656288000000,2022-06-27,SHIBBRL,5.771e-05,6.16e-05,5.655e-05,5.797e-05,46524839455.0,2734584.60715247,2954
1656201600000,2022-06-26,SHIBBRL,6.184e-05,6.325e-05,5.765e-05,5.778e-05,48035477151.0,2934146.59034686,3567
1656115200000,2022-06-25,SHIBBRL,5.682e-05,6.269e-05,5.617e-05,6.177e-05,93650410430.0,5612309.61833706,5862
1656028800000,2022-06-24,SHIBBRL,5.4e-05,5.881e-05,5.271e-05,5.674e-05,91934822297.0,5187897.32768991,5291
1655942400000,2022-06-23,SHIBBRL,5.048e-05,5.46e-05,5.019e-05,5.396e-05,45222281244.0,2382735.59128706,3260
1655856000000,2022-06-22,SHIBBRL,5.482e-05,5.595e-05,4.784e-05,5.048e-05,133732342215.0,6983810.09518088,6886
1655769600000,2022-06-21,SHIBBRL,4.183e-05,6.2e-05,4.162e-05,5.482e-05,197574279655.0,10483484.41903526,10786
1655683200000,2022-06-20,SHIBBRL,4.25e-05,4.294e-05,4.069e-05,4.21e-05,27957563081.0,1171570.80495752,1824
1655596800000,2022-06-19,SHIBBRL,3.999e-05,4.32e-05,3.831e-05,4.258e-05,36529289275.0,1498413.0394298,2305
1655510400000,2022-06-18,SHIBBRL,4.235e-05,4.275e-05,3.72e-05,3.999e-05,44649027050.0,1782675.75863237,2844
1655424000000,2022-06-17,SHIBBRL,4.098e-05,4.265e-05,4.081e-05,4.233e-05,25344988218.0,1062378.55516982,1956
1655337600000,2022-06-16,SHIBBRL,4.49e-05,4.557e-05,4.05e-05,4.095e-05,38066243907.0,1608781.54230934,3089
1655251200000,2022-06-15,SHIBBRL,4.227e-05,4.508e-05,3.928e-05,4.487e-05,73121974531.0,3029362.13162858,4688
1655164800000,2022-06-14,SHIBBRL,4.144e-05,4.4e-05,3.883e-05,4.231e-05,53529470349.0,2228979.93848873,4282
1655078400000,2022-06-13,SHIBBRL,4.341e-05,4.427e-05,3.749e-05,4.158e-05,98610836595.0,4009759.86073757,7127
1654992000000,2022-06-12,SHIBBRL,4.699e-05,4.785e-05,4.221e-05,4.344e-05,59365343507.0,2680456.3725028,4735
1654905600000,2022-06-11,SHIBBRL,5.076e-05,5.179e-05,4.588e-05,4.682e-05,46317591275.0,2248124.6014302,4469
1654819200000,2022-06-10,SHIBBRL,5.211e-05,5.252e-05,5.017e-05,5.076e-05,34035156609.0,1741740.37885665,3175
1654732800000,2022-06-09,SHIBBRL,5.213e-05,5.285e-05,5.127e-05,5.214e-05,28247462246.0,1470895.19386106,2469
1654646400000,2022-06-08,SHIBBRL,5.232e-05,5.315e-05,5.126e-05,5.203e-05,17125579457.0,894707.30007718,2712
1654560000000,2022-06-07,SHIBBRL,5.328e-05,5.444e-05,4.932e-05,5.234e-05,49901216048.0,2588482.31605142,4520
1654473600000,2022-06-06,SHIBBRL,5.205e-05,5.459e-05,5.19e-05,5.328e-05,38278526113.0,2039071.69714993,3725
1654387200000,2022-06-05,SHIBBRL,5.245e-05,5.279e-05,5.147e-05,5.205e-05,16529424139.0,861193.27438489,2405
1654300800000,2022-06-04,SHIBBRL,5.193e-05,5.25e-05,5.087e-05,5.24e-05,20044877938.0,1040094.95573139,2714
1654214400000,2022-06-03,SHIBBRL,5.4e-05,5.414e-05,5.088e-05,5.193e-05,19076234758.0,992525.8045745,3068
1654128000000,2022-06-02,SHIBBRL,5.278e-05,5.45e-05,5.191e-05,5.4e-05,31111190583.0,1651748.40488116,3452
1654041600000,2022-06-01,SHIBBRL,5.589e-05,5.68e-05,5.1e-05,5.277e-05,29127783726.0,1585696.82257998,3632
1653955200000,2022-05-31,SHIBBRL,5.826e-05,5.887e-05,5.448e-05,5.587e-05,43035436089.0,2436327.26127979,4576
1653868800000,2022-05-30,SHIBBRL,5.481e-05,5.919e-05,5.38e-05,5.818e-05,66831933133.0,3780688.83756409,5874
1653782400000,2022-05-29,SHIBBRL,5.144e-05,5.638e-05,5.048e-05,5.482e-05,52629018605.0,2826995.64700183,4286
1653696000000,2022-05-28,SHIBBRL,5.006e-05,5.195e-05,4.964e-05,5.15e-05,26008348085.0,1326854.54392727,2981
1653609600000,2022-05-27,SHIBBRL,5.097e-05,5.159e-05,4.878e-05,4.983e-05,45274688046.0,2267270.77368635,4404
1653523200000,2022-05-26,SHIBBRL,5.627e-05,5.681e-05,5.008e-05,5.097e-05,27781096501.0,1472920.8693051,3637
1653436800000,2022-05-25,SHIBBRL,5.688e-05,5.771e-05,5.577e-05,5.63e-05,20093123649.0,1136089.62368242,2720
1653350400000,2022-05-24,SHIBBRL,5.669e-05,5.801e-05,5.426e-05,5.687e-05,30759573222.0,1742048.40262957,3910
1653264000000,2022-05-23,SHIBBRL,5.842e-05,6.316e-05,5.581e-05,5.669e-05,53987020747.0,3197105.43523569,6858
1653177600000,2022-05-22,SHIBBRL,5.782e-05,5.922e-05,5.728e-05,5.848e-05,31430462448.0,1832287.9896817,4441
1653091200000,2022-05-21,SHIBBRL,5.702e-05,5.919e-05,5.57e-05,5.79e-05,33795082729.0,1938787.75138625,4950
1653004800000,2022-05-20,SHIBBRL,5.864e-05,5.96e-05,5.532e-05,5.702e-05,49401550433.0,2841012.05877344,6230
1652918400000,2022-05-19,SHIBBRL,5.764e-05,5.966e-05,5.615e-05,5.865e-05,44143949511.0,2569668.3097107,5755
1652832000000,2022-05-18,SHIBBRL,6.223e-05,6.285e-05,5.721e-05,5.764e-05,42439205083.0,2551057.80562202,6545
1652745600000,2022-05-17,SHIBBRL,6.109e-05,6.491e-05,5.979e-05,6.226e-05,66315233579.0,4133174.02521301,8315
1652659200000,2022-05-16,SHIBBRL,6.656e-05,6.657e-05,6.013e-05,6.098e-05,50686358379.0,3150651.37401955,6617
1652572800000,2022-05-15,SHIBBRL,6.422e-05,6.664e-05,6.095e-05,6.655e-05,39884166117.0,2530727.1465701,6242
1652486400000,2022-05-14,SHIBBRL,6.54e-05,6.974e-05,5.854e-05,6.416e-05,86706789553.0,5441962.36835781,11041
1652400000000,2022-05-13,SHIBBRL,5.609e-05,7.39e-05,5.421e-05,6.533e-05,205328749491.0,13629579.72506055,15389
1652313600000,2022-05-12,SHIBBRL,6.245e-05,6.704e-05,4.494e-05,5.609e-05,218248855889.0,12378765.79184107,16872
1652227200000,2022-05-11,SHIBBRL,8.369e-05,8.699e-05,5.711e-05,6.235e-05,192709780647.0,13587001.89346962,16255
1652140800000,2022-05-10,SHIBBRL,7.29e-05,9.437e-05,7.071e-05,8.38e-05,178041819992.0,14985208.47767585,15883
1652054400000,2022-05-09,SHIBBRL,9.44e-05,9.58e-05,7.172e-05,7.276e-05,86364204762.0,7106862.20292716,12374
1651968000000,2022-05-08,SHIBBRL,9.872e-05,9.9e-05,9.375e-05,9.435e-05,29050308944.0,2788372.10631496,5948
1651881600000,2022-05-07,SHIBBRL,0.00010227,0.00010248,9.593e-05,9.869e-05,20228580288.0,2030639.22558147,4163
1651795200000,2022-05-06,SHIBBRL,0.00010265,0.000103,9.929e-05,0.00010221,32294925959.0,3281520.37040778,4594
1651708800000,2022-05-05,SHIBBRL,0.00010762,0.00010839,9.88e-05,0.00010269,37128650968.0,3847099.94243375,5323
1651622400000,2022-05-04,SHIBBRL,0.00010137,0.00010786,0.0001012,0.00010757,35396635448.0,3699905.78971725,4287
1651536000000,2022-05-03,SHIBBRL,0.00010501,0.00010637,9.987e-05,0.00010137,34046339588.0,3507121.87166529,3964
1651449600000,2022-05-02,SHIBBRL,0.00010782,0.00010891,0.00010246,0.000105,42541759518.0,4480491.10723115,5036
1651363200000,2022-05-01,SHIBBRL,0.00010126,0.0001108,9.94e-05,0.00010783,64168614295.0,6730642.91770346,7302
1651276800000,2022-04-30,SHIBBRL,0.00011094,0.00011228,9.253e-05,0.00010126,60599740246.0,6384839.11637947,7792
1651190400000,2022-04-29,SHIBBRL,0.00011406,0.00011479,0.00010789,0.0001109,53514327265.0,5956461.77745512,7280
1651104000000,2022-04-28,SHIBBRL,0.00011679,0.00011746,0.00011286,0.00011408,53183880393.0,6136465.51779941,5551
1651017600000,2022-04-27,SHIBBRL,0.00011548,0.00012055,0.0001145,0.00011686,55942086081.0,6547855.51943215,6508
1650931200000,2022-04-26,SHIBBRL,0.00011903,0.00012047,0.00011389,0.00011553,52703175619.0,6189149.90921459,7073
1650844800000,2022-04-25,SHIBBRL,0.00011576,0.00012414,0.00010822,0.0001192,87993081296.0,10289411.91465743,9394
1650758400000,2022-04-24,SHIBBRL,0.00011648,0.00011758,0.00011376,0.00011571,17413698160.0,2018852.25285905,3237
1650672000000,2022-04-23,SHIBBRL,0.00011714,0.000119,0.00011485,0.00011649,25871728991.0,3037204.66821668,3892
1650585600000,2022-04-22,SHIBBRL,0.00011333,0.000118,0.0001122,0.00011722,29754207840.0,3431232.5963675,4445
1650499200000,2022-04-21,SHIBBRL,0.00011566,0.0001182,0.0001113,0.00011333,27898287752.0,3218451.26127257,4342
1650412800000,2022-04-20,SHIBBRL,0.00011947,0.0001215,0.00011451,0.00011562,43590207909.0,5143338.467166,6124
1650326400000,2022-04-19,SHIBBRL,0.00011823,0.00012009,0.00011643,0.00011947,38582927652.0,4566678.31934896,5361
1650240000000,2022-04-18,SHIBBRL,0.00011704,0.00011891,0.00011235,0.00011823,36531227798.0,4252753.21664824,5696
1650153600000,2022-04-17,SHIBBRL,0.0001214,0.0001234,0.000116,0.0001169,23154171775.0,2801364.48522462,3628
1650067200000,2022-04-16,SHIBBRL,0.00012288,0.0001238,0.00011971,0.00012138,15475272670.0,1888762.91332338,3234
1649980800000,2022-04-15,SHIBBRL,0.00012218,0.00012425,0.00012086,0.00012269,24064373386.0,2952737.8550572,4188
1649894400000,2022-04-14,SHIBBRL,0.00012739,0.0001298,0.00011954,0.00012215,58770197743.0,7302048.48573241,7080
1649808000000,2022-04-13,SHIBBRL,0.00012705,0.00013233,0.00012048,0.00012738,89963943499.0,11328257.0781133,9610
1649721600000,2022-04-12,SHIBBRL,0.00010519,0.00014028,0.00010396,0.00012682,226391733890.0,28430917.61547673,18929
1649635200000,2022-04-11,SHIBBRL,0.00011622,0.00011686,0.00010352,0.00010502,52482439464.0,5763548.15045919,6780
1649548800000,2022-04-10,SHIBBRL,0.00011676,0.00012054,0.00011565,0.00011626,30781914907.0,3633707.22323687,4395
1649462400000,2022-04-09,SHIBBRL,0.00011275,0.00011688,0.00011231,0.00011676,23193349059.0,2650353.89112078,3732
1649376000000,2022-04-08,SHIBBRL,0.00011876,0.00012057,0.00011155,0.00011275,31096067176.0,3625356.66618973,4811
1649289600000,2022-04-07,SHIBBRL,0.00011593,0.00011998,0.0001139,0.00011869,37185277698.0,4379875.22329003,4895
1649203200000,2022-04-06,SHIBBRL,0.00012548,0.00012597,0.00011465,0.00011593,54813730867.0,6542177.42103542,7437
1649116800000,2022-04-05,SHIBBRL,0.00012266,0.00013298,0.00012234,0.00012541,48694189754.0,6172015.07317837,6552
1649030400000,2022-04-04,SHIBBRL,0.00012611,0.0001291,0.00011922,0.00012266,45926477804.0,5715411.05545882,6446
1648944000000,2022-04-03,SHIBBRL,0.00012155,0.00012849,0.00012,0.00012607,26590024927.0,3326159.19930847,5958
1648857600000,2022-04-02,SHIBBRL,0.00012302,0.00012946,0.000121,0.00012143,39018134469.0,4890877.99361791,7585
1648771200000,2022-04-01,SHIBBRL,0.00012377,0.0001253,0.00011765,0.00012313,34563138051.0,4227029.02311538,7726
1648684800000,2022-03-31,SHIBBRL,0.0001322,0.00013471,0.00012139,0.00012345,51414046917.0,6626169.99799119,10422
1648598400000,2022-03-30,SHIBBRL,0.00013115,0.00013779,0.00012582,0.00013204,63264159429.0,8322625.96284486,11912
1648512000000,2022-03-29,SHIBBRL,0.00012717,0.00013511,0.00012642,0.00013118,76068779466.0,9961714.72579457,12435
1648425600000,2022-03-28,SHIBBRL,0.00012176,0.00014316,0.00012033,0.00012709,142871623672.0,19022174.88648015,17987
1648339200000,2022-03-27,SHIBBRL,0.0001169,0.00012206,0.0001156,0.00012169,31871570267.0,3788113.44965453,5591
1648252800000,2022-03-26,SHIBBRL,0.00011535,0.00011812,0.0001144,0.00011683,18439892083.0,2147639.2441665,4297
1648166400000,2022-03-25,SHIBBRL,0.00011958,0.00012265,0.00011309,0.0001154,56908572558.0,6720704.09301439,7880
1648080000000,2022-03-24,SHIBBRL,0.00011877,0.00012301,0.00011688,0.00011942,62907439865.0,7532334.68355655,9033
1647993600000,2022-03-23,SHIBBRL,0.00011598,0.00012268,0.0001142,0.00011889,46657807931.0,5491549.56261447,7628
1647907200000,2022-03-22,SHIBBRL,0.00011402,0.00011903,0.0001137,0.00011608,52733210679.0,6167525.70508519,7720
1647820800000,2022-03-21,SHIBBRL,0.0001169,0.00011794,0.0001128,0.00011406,36001657386.0,4144852.14020366,6143
1647734400000,2022-03-20,SHIBBRL,0.00012187,0.0001235,0.00011398,0.00011672,51666575135.0,6087825.37638052,7389
1647648000000,2022-03-19,SHIBBRL,0.00011264,0.0001286,0.00011185,0.00012198,94750160066.0,11445425.60239568,11766
1647561600000,2022-03-18,SHIBBRL,0.00011224,0.00011404,0.00010963,0.00011264,37394346322.0,4173660.21696225,6338
1647475200000,2022-03-17,SHIBBRL,0.00011549,0.00011639,0.00011172,0.00011221,34311133701.0,3916353.96044785,6351
1647388800000,2022-03-16,SHIBBRL,0.00011125,0.00011576,0.0001107,0.0001155,57290914217.0,6469015.50771093,7626
1647302400000,2022-03-15,SHIBBRL,0.00011252,0.00011314,0.00010901,0.0001112,28519421139.0,3170243.66908266,5658
1647216000000,2022-03-14,SHIBBRL,0.00010985,0.00011432,0.0001087,0.0001126,31920360807.0,3550625.53216759,5735
1647129600000,2022-03-13,SHIBBRL,0.00011269,0.0001184,0.00010825,0.00010982,25782175926.0,2923521.58733589,5361
1647043200000,2022-03-12,SHIBBRL,0.0001122,0.00011567,0.00011208,0.00011272,22715954336.0,2583990.39956777,5046
1646956800000,2022-03-11,SHIBBRL,0.00011416,0.0001164,0.00011057,0.00011225,28050357668.0,3182526.92324316,5711
1646870400000,2022-03-10,SHIBBRL,0.00012035,0.00012051,0.0001137,0.0001142,30698303832.0,3546335.02814627,6297
