https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LINK,Volume BRL,tradecount
1631145600000,2021-09-09,LINKBRL,144.6,159.3,141.3,147.8,26479.4,3968855.971,1782
1631059200000,2021-09-08,LINKBRL,149.9,154.3,132.5,144.5,28621.41,4129458.366,2457
1630972800000,2021-09-07,LINKBRL,181.6,184.0,125.6,149.1,44948.19087,7091141.5781505,4752
1630886400000,2021-09-06,LINKBRL,174.5,188.6,170.0,181.2,18467.70413,3331468.5113151,2718
1630800000000,2021-09-05,LINKBRL,156.3,174.8,154.6,174.8,11798.12499,1962931.9683333,1565
1630713600000,2021-09-04,LINKBRL,160.0,162.0,153.8,156.3,7554.81,1195397.118,853
1630627200000,2021-09-03,LINKBRL,156.5,164.7,151.9,160.2,21918.72502,3504466.3491069,1711
1630540800000,2021-09-02,LINKBRL,154.3,160.2,149.0,156.5,19887.86067,3084612.9596577,1783
1630454400000,2021-09-01,LINKBRL,139.1,155.1,136.3,154.5,19817.22647,2925382.9044306,1880
1630368000000,2021-08-31,LINKBRL,131.5,142.7,129.9,139.8,30939.26706,4268841.7364789,1473
1630281600000,2021-08-30,LINKBRL,135.0,138.0,127.6,131.1,20085.76,2660560.75,1266
1630195200000,2021-08-29,LINKBRL,134.9,139.1,132.0,134.6,10145.4,1373600.969,595
1630108800000,2021-08-28,LINKBRL,135.8,136.7,132.8,134.9,20129.31,2708801.097,916
1630022400000,2021-08-27,LINKBRL,129.6,136.4,127.4,135.6,24767.44,3270475.548,1300
1629936000000,2021-08-26,LINKBRL,139.75,141.72,126.5,129.9,19395.19767,2546310.2454047,1323
1629849600000,2021-08-25,LINKBRL,136.5,142.38,134.72,139.93,14040.66144,1948328.068341,1297
1629763200000,2021-08-24,LINKBRL,155.38,156.9,136.52,136.71,20556.86812,2952005.3926251,2073
1629676800000,2021-08-23,LINKBRL,151.7,157.82,150.67,155.02,13661.47572,2122964.3244925,1815
1629590400000,2021-08-22,LINKBRL,151.44,154.62,145.99,151.7,7320.43486,1103369.4278754,1019
1629504000000,2021-08-21,LINKBRL,154.75,157.0,150.07,151.44,6554.79236,1006851.1523449,1194
1629417600000,2021-08-20,LINKBRL,146.06,156.24,144.44,154.64,20972.23296,3159550.2263963,2506
1629331200000,2021-08-19,LINKBRL,137.08,146.14,134.17,145.9,20271.91876,2844827.1107909,2299
1629244800000,2021-08-18,LINKBRL,139.86,144.28,133.2,137.18,16508.66674,2303879.6651859,1937
1629158400000,2021-08-17,LINKBRL,148.53,159.96,138.57,139.97,20475.44013,3069309.1871143,2576
1629072000000,2021-08-16,LINKBRL,147.5,160.99,146.49,148.47,24960.02141,3832120.8871232,3356
1628985600000,2021-08-15,LINKBRL,143.6,147.55,137.46,147.43,11689.0595,1656312.7609974,1452
1628899200000,2021-08-14,LINKBRL,146.47,146.93,140.0,143.18,17472.84329,2501810.5739482,1705
1628812800000,2021-08-13,LINKBRL,132.33,146.47,131.01,146.47,17460.94549,2444721.2992642,2227
1628726400000,2021-08-12,LINKBRL,137.1,141.86,127.3,131.97,15848.2162,2112339.0336719,2376
1628640000000,2021-08-11,LINKBRL,128.6,143.7,128.18,137.1,18663.2573,2559871.9495489,3701
1628553600000,2021-08-10,LINKBRL,127.53,134.19,124.82,128.49,16098.96299,2086945.4320879,2511
1628467200000,2021-08-09,LINKBRL,121.57,130.54,116.17,127.69,12931.21206,1627514.2844401,2145
1628380800000,2021-08-08,LINKBRL,129.54,131.0,119.08,121.46,13633.09495,1699170.0843871,1700
1628294400000,2021-08-07,LINKBRL,125.24,132.44,123.93,129.64,17152.26195,2192418.3217124,2458
1628208000000,2021-08-06,LINKBRL,126.29,127.52,121.25,125.16,23683.91368,2944020.3099985,2451
1628121600000,2021-08-05,LINKBRL,126.01,126.89,117.07,126.15,16182.85933,2002830.782532,1843
1628035200000,2021-08-04,LINKBRL,125.91,131.87,120.0,126.18,16994.31737,2151274.1458948,2322
1627948800000,2021-08-03,LINKBRL,122.39,126.59,115.74,124.84,17969.69627,2203008.5338683,2217
1627862400000,2021-08-02,LINKBRL,115.11,124.74,111.72,122.39,17159.48815,2040822.5412244,1627
1627776000000,2021-08-01,LINKBRL,118.42,124.62,114.62,115.25,13445.79147,1610099.2891517,1808
1627689600000,2021-07-31,LINKBRL,116.21,121.6,110.79,118.2,16117.64874,1870612.6523238,2012
1627603200000,2021-07-30,LINKBRL,98.99,116.96,97.15,116.44,39194.25688,4232418.7904947,3590
1627516800000,2021-07-29,LINKBRL,98.74,99.4,95.75,98.99,7367.23057,717179.7205059,832
1627430400000,2021-07-28,LINKBRL,101.26,103.57,97.01,98.25,12785.94153,1283128.4624253,1193
1627344000000,2021-07-27,LINKBRL,94.07,102.29,91.89,101.58,11618.6484,1140106.7477413,1201
1627257600000,2021-07-26,LINKBRL,87.07,103.3,86.87,94.43,28166.97604,2746486.6316947,2526
1627171200000,2021-07-25,LINKBRL,87.4,88.63,84.4,87.2,6858.35778,589692.6676819,526
1627084800000,2021-07-24,LINKBRL,86.4,89.3,85.27,87.4,9481.02149,829350.5642238,827
1626998400000,2021-07-23,LINKBRL,84.62,86.8,79.77,86.5,10347.41941,859585.5928152,820
1626912000000,2021-07-22,LINKBRL,79.65,84.64,78.47,84.62,12313.39162,1003041.4139075,847
1626825600000,2021-07-21,LINKBRL,72.54,82.51,70.98,80.16,16196.22413,1256416.2124023,1030
1626739200000,2021-07-20,LINKBRL,76.39,77.79,71.0,72.53,16535.15221,1204523.0088365,1019
1626652800000,2021-07-19,LINKBRL,80.04,80.63,75.61,76.77,12928.72444,1002727.8184242,925
1626566400000,2021-07-18,LINKBRL,79.35,82.87,78.5,80.11,6950.73078,561720.7291387,657
1626480000000,2021-07-17,LINKBRL,78.98,81.29,77.67,79.53,10919.85237,865965.8089544,696
1626393600000,2021-07-16,LINKBRL,81.16,83.77,78.27,78.98,12468.69239,1001658.9926491,854
1626307200000,2021-07-15,LINKBRL,86.56,88.2,80.11,81.24,22550.30737,1871239.1905128,1214
1626220800000,2021-07-14,LINKBRL,87.87,89.26,83.77,86.77,13674.21667,1190437.6254754,988
1626134400000,2021-07-13,LINKBRL,91.7,92.8,87.2,87.87,9228.54059,828814.8123428,837
1626048000000,2021-07-12,LINKBRL,96.6,98.47,89.71,91.7,12681.8803,1175488.3830209,985
1625961600000,2021-07-11,LINKBRL,96.85,98.0,95.0,96.95,5244.58421,508552.1213984,398
1625875200000,2021-07-10,LINKBRL,98.98,100.3,94.45,96.83,6710.79722,651314.870376,628
1625788800000,2021-07-09,LINKBRL,97.67,100.09,93.9,98.51,13962.89265,1356305.980609,963
1625702400000,2021-07-08,LINKBRL,103.95,104.66,96.79,97.89,30836.75288,3087931.443341,1859
1625616000000,2021-07-07,LINKBRL,104.72,110.28,102.47,104.14,33455.73024,3604669.9894011,2110
1625529600000,2021-07-06,LINKBRL,94.51,105.47,94.51,105.0,16282.9808,1648143.3462674,1922
1625443200000,2021-07-05,LINKBRL,97.4,97.4,90.81,94.6,12002.52229,1133962.3672863,1214
1625356800000,2021-07-04,LINKBRL,94.13,100.98,82.0,97.58,13913.24846,1345055.1267087,1538
1625270400000,2021-07-03,LINKBRL,92.97,95.72,90.89,94.13,5746.76138,539730.0899753,810
1625184000000,2021-07-02,LINKBRL,92.55,94.0,87.95,92.97,13382.06563,1212214.4158283,1054
1625097600000,2021-07-01,LINKBRL,97.47,97.47,88.68,92.62,13331.02894,1216826.2846679,1165
1625011200000,2021-06-30,LINKBRL,97.25,98.38,91.44,97.84,15611.39297,1483955.7119153,1175
1624924800000,2021-06-29,LINKBRL,93.63,102.09,93.3,97.2,18877.80038,1866552.6163642,1644
1624838400000,2021-06-28,LINKBRL,91.5,96.33,88.94,93.38,19395.49331,1800552.3871677,1421
1624752000000,2021-06-27,LINKBRL,84.81,91.32,83.01,91.08,8263.82268,715869.6466698,761
1624665600000,2021-06-26,LINKBRL,84.4,87.27,79.85,84.77,15192.30787,1270150.8307789,1107
1624579200000,2021-06-25,LINKBRL,94.91,96.33,84.41,84.49,17670.6929,1557228.3420318,1275
1624492800000,2021-06-24,LINKBRL,92.39,96.44,87.3,93.97,16000.21524,1490644.3448196,1215
1624406400000,2021-06-23,LINKBRL,84.45,96.5,81.22,92.16,24831.53753,2248874.7103915,1645
1624320000000,2021-06-22,LINKBRL,88.63,95.53,76.35,84.45,45180.05081,3834793.2338247,3055
1624233600000,2021-06-21,LINKBRL,111.69,112.51,86.63,88.81,38437.93903,3679299.5969296,3092
1624147200000,2021-06-20,LINKBRL,104.5,113.68,99.0,111.34,20536.41339,2155278.8855941,1651
1624060800000,2021-06-19,LINKBRL,108.91,112.47,104.28,105.17,8644.71724,937120.3526861,961
1623974400000,2021-06-18,LINKBRL,117.77,117.77,104.91,109.0,12772.20313,1410822.5451026,1381
1623888000000,2021-06-17,LINKBRL,117.6,124.32,115.6,117.78,10946.70474,1315101.6891561,935
1623801600000,2021-06-16,LINKBRL,124.33,125.01,116.0,117.24,15644.17301,1883746.5354736,1695
1623715200000,2021-06-15,LINKBRL,127.34,134.5,124.12,124.44,17000.34708,2206110.6522485,2026
1623628800000,2021-06-14,LINKBRL,119.58,128.73,117.46,127.23,14282.46366,1759408.3131493,1879
1623542400000,2021-06-13,LINKBRL,111.76,121.77,105.5,119.28,15286.59735,1741015.2201619,1557
1623456000000,2021-06-12,LINKBRL,110.93,115.13,103.43,111.81,11448.27494,1251427.3076974,1320
1623369600000,2021-06-11,LINKBRL,117.91,119.68,108.58,110.38,12722.05501,1450115.5660007,1633
1623283200000,2021-06-10,LINKBRL,130.79,131.37,116.6,118.0,14903.87794,1830111.5569032,1550
1623196800000,2021-06-09,LINKBRL,122.47,130.79,114.38,130.47,17730.46255,2189246.0229442,1834
1623110400000,2021-06-08,LINKBRL,125.32,128.15,108.91,122.62,26867.48215,3221929.2665329,2793
1623024000000,2021-06-07,LINKBRL,140.0,145.54,112.82,125.12,23652.75479,3118110.1470175,2094
1622937600000,2021-06-06,LINKBRL,138.42,142.7,136.64,139.83,5573.06275,775734.9057456,741
1622851200000,2021-06-05,LINKBRL,147.13,151.57,133.2,137.98,13210.01,1876791.6410277,1623
1622764800000,2021-06-04,LINKBRL,163.39,163.39,140.0,146.45,26397.96008,3909159.494496,2954
1622678400000,2021-06-03,LINKBRL,156.89,166.26,154.17,163.21,11875.12149,1917277.1199946,2142
1622592000000,2021-06-02,LINKBRL,159.44,163.79,154.0,157.0,15870.03889,2513432.5644999,1927
1622505600000,2021-06-01,LINKBRL,168.49,170.77,151.17,159.12,23935.66236,3808605.1974918,2891
1622419200000,2021-05-31,LINKBRL,141.5,168.5,135.1,168.38,36784.15524,5604550.7112992,3937
1622332800000,2021-05-30,LINKBRL,133.19,153.28,125.36,141.77,28409.36207,4039958.4302175,2743
1622246400000,2021-05-29,LINKBRL,147.25,156.99,127.92,134.05,29130.37746,4115153.8103765,3127
1622160000000,2021-05-28,LINKBRL,167.91,170.2,143.06,147.57,69882.07386,10753682.8406451,6157
1622073600000,2021-05-27,LINKBRL,182.19,188.5,161.53,167.38,49560.33792,8641455.2159784,5141
1621987200000,2021-05-26,LINKBRL,147.95,183.33,144.45,182.29,43877.08274,7186845.3175059,5630
1621900800000,2021-05-25,LINKBRL,142.35,148.0,127.53,148.0,47039.83509,6517869.3933102,4495
1621814400000,2021-05-24,LINKBRL,109.33,142.24,107.48,142.03,76559.68921,9722289.9338415,6283
1621728000000,2021-05-23,LINKBRL,126.4,136.88,83.66,108.73,131394.16654,13678575.5229755,10471
1621641600000,2021-05-22,LINKBRL,139.02,142.46,121.51,126.84,84527.65326,11156254.8139054,5499
1621555200000,2021-05-21,LINKBRL,164.31,171.9,122.1,139.6,98217.33639,14209553.1967053,7600
1621468800000,2021-05-20,LINKBRL,143.34,180.0,122.03,164.6,190133.72779,29752407.8372629,14784
1621382400000,2021-05-19,LINKBRL,226.86,231.06,112.94,143.33,157336.04255,26853675.2862943,15667
1621296000000,2021-05-18,LINKBRL,198.05,237.6,195.4,226.05,42392.49276,9126874.8394662,5553
1621209600000,2021-05-17,LINKBRL,216.9,216.9,180.0,198.07,39480.12736,7862434.8457741,5227
1621123200000,2021-05-16,LINKBRL,222.1,236.34,203.28,217.05,20229.52045,4423159.2115014,3429
1621036800000,2021-05-15,LINKBRL,247.87,254.11,217.66,222.1,20826.22221,4857515.8671369,4093
1620950400000,2021-05-14,LINKBRL,231.34,254.32,230.24,247.87,19696.28056,4792461.8230511,3816
1620864000000,2021-05-13,LINKBRL,222.82,239.25,211.46,231.15,36856.41987,8375878.488465,6415
1620777600000,2021-05-12,LINKBRL,256.5,261.71,220.9,223.23,21361.4638,5262575.1926293,4440
1620691200000,2021-05-11,LINKBRL,247.58,257.62,237.69,256.5,24001.70356,5926106.9231957,4232
1620604800000,2021-05-10,LINKBRL,276.99,281.15,216.79,247.66,34564.45165,8847826.4505517,6085
1620518400000,2021-05-09,LINKBRL,258.62,279.5,243.84,276.67,21403.97784,5652304.3725132,4382
1620432000000,2021-05-08,LINKBRL,261.61,266.69,247.0,258.3,17132.86471,4371431.9661627,3231
1620345600000,2021-05-07,LINKBRL,252.14,273.83,244.96,261.32,26188.66498,6806814.3886571,5018
1620259200000,2021-05-06,LINKBRL,268.34,268.79,243.29,251.89,20856.79546,5340688.9888071,5265
1620172800000,2021-05-05,LINKBRL,251.78,280.52,248.2,267.52,46634.43677,12429916.0890625,8030
1620086400000,2021-05-04,LINKBRL,231.79,267.9,213.41,251.9,73735.07161,17854912.9971151,9964
1620000000000,2021-05-03,LINKBRL,216.52,234.62,186.0,231.54,19715.28646,4411802.0875895,3950
1619913600000,2021-05-02,LINKBRL,225.89,227.68,212.04,216.64,11250.64996,2462197.7948113,2065
1619827200000,2021-05-01,LINKBRL,208.61,226.18,205.44,225.89,16596.03542,3591959.9755491,2905
1619740800000,2021-04-30,LINKBRL,196.53,211.44,190.05,208.48,21322.16156,4368266.122942,2850
1619654400000,2021-04-29,LINKBRL,195.67,201.4,188.71,196.29,18844.11013,3680089.610176,2271
1619568000000,2021-04-28,LINKBRL,202.42,207.69,192.01,195.09,14983.68196,2959377.4930675,2315
1619481600000,2021-04-27,LINKBRL,191.57,206.03,187.54,202.42,17518.2202,3475837.2800912,2598
1619395200000,2021-04-26,LINKBRL,175.95,195.55,174.66,192.68,18761.02725,3537669.7114472,2611
1619308800000,2021-04-25,LINKBRL,173.71,185.14,166.01,175.48,16086.83061,2828202.27743,1783
1619222400000,2021-04-24,LINKBRL,195.28,196.11,172.13,173.71,19322.68114,3499874.9426522,2504
1619136000000,2021-04-23,LINKBRL,194.36,198.87,165.75,195.41,40449.67946,7420400.905492,5864
1619049600000,2021-04-22,LINKBRL,205.31,226.81,186.14,194.89,46345.95755,9742002.3954582,5883
1618963200000,2021-04-21,LINKBRL,221.0,223.0,202.85,204.73,26868.45303,5703613.4088627,4009
1618876800000,2021-04-20,LINKBRL,202.59,221.34,189.67,220.48,45314.88945,9355373.0834708,5964
1618790400000,2021-04-19,LINKBRL,223.18,238.32,198.05,202.0,37177.89642,8142412.0286264,5869
1618704000000,2021-04-18,LINKBRL,228.7,230.21,171.0,223.18,75015.50592,15355814.9268841,8479
1618617600000,2021-04-17,LINKBRL,239.17,250.62,228.54,228.7,16304.00767,3916637.2846087,4147
1618531200000,2021-04-16,LINKBRL,243.77,246.65,221.75,239.16,25297.46343,5926880.7759892,6986
1618444800000,2021-04-15,LINKBRL,238.04,251.77,224.77,242.99,54733.25874,13215138.7239253,9468
1618358400000,2021-04-14,LINKBRL,206.27,240.67,163.78,237.45,48085.54524,10610866.9852217,8568
1618272000000,2021-04-13,LINKBRL,191.45,207.08,186.86,206.04,15047.03326,2992076.7987415,4448
1618185600000,2021-04-12,LINKBRL,194.0,195.11,182.53,191.45,10695.64846,2021637.3208397,2764
1618099200000,2021-04-11,LINKBRL,182.74,196.47,179.0,193.94,19025.55474,3608549.1155296,2408
1618012800000,2021-04-10,LINKBRL,180.9,186.69,177.56,181.92,8698.71965,1591537.136339,2168
1617926400000,2021-04-09,LINKBRL,184.55,187.54,179.06,180.9,6795.65374,1238280.0746718,2103
1617840000000,2021-04-08,LINKBRL,176.66,185.52,176.0,184.55,9720.43878,1763244.8632313,2330
1617753600000,2021-04-07,LINKBRL,197.49,198.5,172.14,177.02,19010.31866,3513282.7006809,3662
1617667200000,2021-04-06,LINKBRL,185.52,197.49,179.71,196.72,27224.73467,5167983.0623206,3899
1617580800000,2021-04-05,LINKBRL,178.54,186.93,172.9,184.6,9838.26081,1772900.7517961,2149
1617494400000,2021-04-04,LINKBRL,170.82,182.11,168.0,178.54,10833.3629,1907806.803267,1546
1617408000000,2021-04-03,LINKBRL,187.04,189.98,164.41,170.82,14415.07951,2607768.9022626,2645
1617321600000,2021-04-02,LINKBRL,173.57,187.09,170.47,186.7,15499.43193,2781704.3705406,2615
1617235200000,2021-04-01,LINKBRL,167.74,178.0,166.07,174.21,22452.81798,3855214.9583247,3460
1617148800000,2021-03-31,LINKBRL,161.03,167.66,152.0,167.66,11974.55848,1908690.0656757,2529
1617062400000,2021-03-30,LINKBRL,162.0,164.53,158.99,161.03,5955.65432,968491.3894156,1803
1616976000000,2021-03-29,LINKBRL,152.86,165.22,152.66,162.0,9454.08462,1504068.0974173,2048
1616889600000,2021-03-28,LINKBRL,154.8,158.77,150.76,153.38,5328.03396,823526.6450823,926
1616803200000,2021-03-27,LINKBRL,158.64,159.04,150.89,154.72,4023.32989,623014.8096131,1242
1616716800000,2021-03-26,LINKBRL,146.57,159.05,145.01,158.25,6498.60519,993389.5704244,1692
1616630400000,2021-03-25,LINKBRL,142.57,152.11,140.06,146.18,14415.73289,2085773.5247884,1922
1616544000000,2021-03-24,LINKBRL,149.78,156.59,135.1,142.57,20709.63124,3015647.0190439,2399
1616457600000,2021-03-23,LINKBRL,152.55,156.5,149.09,150.23,5391.25419,820395.2719134,1779
1616371200000,2021-03-22,LINKBRL,163.51,164.38,152.0,152.61,8990.12327,1437930.8233468,2124
1616284800000,2021-03-21,LINKBRL,165.0,167.9,161.4,163.76,4030.13957,663328.741694,1518
1616198400000,2021-03-20,LINKBRL,166.02,174.66,165.0,165.0,6829.64172,1163998.3907982,1796
1616112000000,2021-03-19,LINKBRL,165.16,170.55,162.34,166.21,10065.14471,1682335.9745077,2034
1616025600000,2021-03-18,LINKBRL,174.35,176.02,163.83,165.68,12999.03336,2185377.8005106,2856
1615939200000,2021-03-17,LINKBRL,158.37,177.0,156.04,174.07,29001.93037,4917154.3604628,3376
1615852800000,2021-03-16,LINKBRL,157.08,160.43,151.45,158.4,10822.91302,1677861.5028098,1814
1615766400000,2021-03-15,LINKBRL,161.72,167.22,152.4,156.77,11447.66361,1801345.9853643,2344
1615680000000,2021-03-14,LINKBRL,166.8,169.18,160.63,161.82,5890.45371,965626.6014288,1751
1615593600000,2021-03-13,LINKBRL,159.33,171.01,152.32,166.66,12065.53803,1968341.2882246,2486
1615507200000,2021-03-12,LINKBRL,168.17,169.26,156.12,159.33,9835.28203,1586617.6541653,2363
1615420800000,2021-03-11,LINKBRL,171.11,171.11,163.82,167.97,13062.27302,2176478.0610212,2383
1615334400000,2021-03-10,LINKBRL,182.93,184.35,167.78,171.66,14132.46565,2478320.2525947,3016
1615248000000,2021-03-09,LINKBRL,184.65,185.17,175.5,182.77,11144.08977,2006217.3105532,3115
1615161600000,2021-03-08,LINKBRL,162.25,184.69,160.33,184.69,14601.66672,2522739.9134486,3421
1615075200000,2021-03-07,LINKBRL,161.43,166.5,156.18,162.25,5854.50664,943029.139634,1679
1614988800000,2021-03-06,LINKBRL,160.1,162.5,151.72,161.24,6382.24884,1004010.992716,1671
1614902400000,2021-03-05,LINKBRL,158.72,161.85,147.59,159.86,16152.39201,2495455.6538538,2923
1614816000000,2021-03-04,LINKBRL,169.18,173.34,155.16,158.58,16243.06522,2646907.0501472,3110
1614729600000,2021-03-03,LINKBRL,162.76,180.62,161.49,169.18,16629.59008,2882247.998197,3529
1614643200000,2021-03-02,LINKBRL,157.21,175.0,145.0,162.91,23546.33075,3872971.0485698,4367
1614556800000,2021-03-01,LINKBRL,141.07,157.06,140.35,156.93,21550.7366,3231864.7534266,2729
1614470400000,2021-02-28,LINKBRL,149.19,151.9,131.57,140.23,13919.08969,1943625.9858243,2228
1614384000000,2021-02-27,LINKBRL,142.54,155.36,140.43,149.25,18048.55925,2642794.0773937,5233
1614297600000,2021-02-26,LINKBRL,138.89,151.4,134.69,142.55,22395.45005,3193754.9331303,5666
1614211200000,2021-02-25,LINKBRL,154.77,157.01,137.12,137.74,15961.03516,2386653.994754,1933
1614124800000,2021-02-24,LINKBRL,144.78,161.37,137.0,154.96,27139.18354,4141176.7669047,2440
1614038400000,2021-02-23,LINKBRL,175.24,175.24,120.0,144.25,38004.66837,5459146.1695833,4649
1613952000000,2021-02-22,LINKBRL,188.76,188.76,140.68,175.29,25279.00074,4230488.984494,3432
1613865600000,2021-02-21,LINKBRL,187.14,192.96,184.18,188.13,5111.1888,963320.475693,1681
1613779200000,2021-02-20,LINKBRL,189.83,202.01,179.0,187.82,9643.10996,1859001.2550263,6561
1613692800000,2021-02-19,LINKBRL,178.61,193.49,173.71,189.42,11470.26515,2121772.917916,6039
1613606400000,2021-02-18,LINKBRL,176.66,183.86,174.88,178.19,8101.19335,1448980.0006112,4551
1613520000000,2021-02-17,LINKBRL,174.02,178.54,163.21,176.4,19255.17288,3333464.5226516,4607
1613433600000,2021-02-16,LINKBRL,178.06,181.14,168.74,173.42,7180.3654,1255421.6123062,3144
1613347200000,2021-02-15,LINKBRL,181.49,190.0,151.87,178.05,20520.29048,3625274.6355643,8617
1613260800000,2021-02-14,LINKBRL,186.52,194.71,177.12,181.11,12985.91423,2394385.0490942,7123
1613174400000,2021-02-13,LINKBRL,166.81,198.58,100.0,186.52,45162.94004,7824182.196975,7590
1613088000000,2021-02-12,LINKBRL,151.22,170.86,134.98,166.67,20633.29039,3320591.760476,2427
1613001600000,2021-02-11,LINKBRL,145.99,154.14,143.45,151.09,7295.52803,1100480.3262294,1663
1612915200000,2021-02-10,LINKBRL,150.31,155.1,139.4,146.07,12113.94517,1780384.8710377,2121
1612828800000,2021-02-09,LINKBRL,136.13,152.6,133.0,150.0,8815.90137,1239336.8163139,1601
1612742400000,2021-02-08,LINKBRL,134.9,140.76,131.04,135.37,12483.26118,1702659.3768894,1457
1612656000000,2021-02-07,LINKBRL,134.94,136.91,124.57,135.62,4490.86196,591079.7261572,754
1612569600000,2021-02-06,LINKBRL,143.47,144.26,131.8,135.8,7844.46171,1078808.7205771,1116
1612483200000,2021-02-05,LINKBRL,133.85,146.2,133.74,143.0,11337.45081,1612691.2370353,1466
1612396800000,2021-02-04,LINKBRL,135.1,140.32,123.5,133.78,20589.7641,2696107.0346352,2662
1612310400000,2021-02-03,LINKBRL,128.53,137.78,80.0,135.01,15884.07038,2069861.5988839,1530
1612224000000,2021-02-02,LINKBRL,125.88,130.51,123.15,127.91,10313.52256,1302825.245231,1261
1612137600000,2021-02-01,LINKBRL,124.42,127.0,118.65,125.38,11706.74773,1428126.027029,1445
1612051200000,2021-01-31,LINKBRL,128.95,134.25,122.47,124.42,4142.92428,528310.0559306,740
1611964800000,2021-01-30,LINKBRL,125.53,131.41,122.43,128.95,5975.22331,759382.7015193,983
1611878400000,2021-01-29,LINKBRL,126.47,131.65,119.69,125.13,13055.03128,1640111.112995,1816
1611792000000,2021-01-28,LINKBRL,115.62,133.46,105.0,126.21,11200.76393,1434148.3709057,1283
1611705600000,2021-01-27,LINKBRL,124.91,124.91,110.7,115.27,6858.81478,796868.2617914,982
1611619200000,2021-01-26,LINKBRL,128.13,132.57,119.01,124.95,5144.53494,640624.484205,896
1611532800000,2021-01-25,LINKBRL,136.5,141.49,124.99,129.79,10058.51642,1338238.6185361,1501
1611446400000,2021-01-24,LINKBRL,136.81,137.67,128.52,136.21,5311.86502,711004.8176011,1063
1611360000000,2021-01-23,LINKBRL,118.6,140.76,116.59,137.16,13035.13137,1725713.0575216,2115
1611273600000,2021-01-22,LINKBRL,99.6,123.55,90.0,118.53,32091.13604,3388553.6840598,3510
1611187200000,2021-01-21,LINKBRL,116.91,117.4,98.42,100.43,14566.98499,1545266.4909429,2075
1611100800000,2021-01-20,LINKBRL,111.0,117.28,103.44,116.8,9088.59503,988592.793065,1615
1611014400000,2021-01-19,LINKBRL,116.74,120.8,110.2,111.0,13962.03851,1611558.6020254,2759
1610928000000,2021-01-18,LINKBRL,125.2,126.04,112.69,117.1,8827.08617,1032582.2295219,1736
1610841600000,2021-01-17,LINKBRL,108.4,126.4,104.8,125.0,12249.56608,1448233.7779436,2138
1610755200000,2021-01-16,LINKBRL,112.0,124.73,106.01,108.6,10303.52644,1195055.168532,2233
1610668800000,2021-01-15,LINKBRL,94.12,114.16,92.47,109.95,23077.97376,2403536.8375902,2583
1610582400000,2021-01-14,LINKBRL,85.44,94.13,80.01,94.13,6240.66701,542278.0488806,785
1610496000000,2021-01-13,LINKBRL,75.29,86.99,73.16,84.8,6519.32342,536294.1703051,752
1610409600000,2021-01-12,LINKBRL,82.02,85.8,74.41,75.2,5201.60859,417479.340858,735
1610323200000,2021-01-11,LINKBRL,88.88,88.88,69.1,81.07,14311.76585,1098967.1898887,1604
1610236800000,2021-01-10,LINKBRL,97.39,101.49,83.89,88.88,7844.95486,731283.3164804,1231
1610150400000,2021-01-09,LINKBRL,84.03,98.0,83.0,96.69,5394.3995,490410.2571216,726
1610064000000,2021-01-08,LINKBRL,87.58,88.83,78.09,83.9,8613.25925,721466.5398097,1059
1609977600000,2021-01-07,LINKBRL,92.38,95.35,80.1,87.46,7520.10388,674633.4290301,1217
1609891200000,2021-01-06,LINKBRL,77.6,94.46,75.0,92.29,17066.74455,1488324.3648139,1430
1609804800000,2021-01-05,LINKBRL,72.46,79.41,70.0,76.93,6517.54567,497441.2477632,767
1609718400000,2021-01-04,LINKBRL,71.93,81.5,65.21,72.16,7634.49151,562838.6882193,813
1609632000000,2021-01-03,LINKBRL,64.31,73.37,61.72,71.75,4527.44889,309418.5624656,523
1609545600000,2021-01-02,LINKBRL,61.24,64.8,60.14,64.31,1979.05675,123677.8839644,324
1609459200000,2021-01-01,LINKBRL,58.63,64.9,58.5,62.08,2805.59454,175475.2616359,283
1609372800000,2020-12-31,LINKBRL,58.98,61.22,57.75,58.63,3085.18661,182360.5847284,411
1609286400000,2020-12-30,LINKBRL,61.78,62.45,57.74,59.01,2850.42035,169263.7827341,428
1609200000000,2020-12-29,LINKBRL,66.98,68.51,56.8,61.46,3654.78368,227793.886773,475
1609113600000,2020-12-28,LINKBRL,63.18,68.59,63.18,67.22,3350.0216,220907.0302953,375
1609027200000,2020-12-27,LINKBRL,57.67,69.36,55.5,64.56,3629.83701,230096.0368282,489
1608940800000,2020-12-26,LINKBRL,60.48,61.33,56.17,57.67,3014.94531,174155.3047309,305
1608854400000,2020-12-25,LINKBRL,60.3,62.17,58.15,60.51,783.97163,47330.4546978,162
1608768000000,2020-12-24,LINKBRL,57.25,60.9,52.3,60.58,1939.67573,109447.4167487,299
1608681600000,2020-12-23,LINKBRL,65.84,66.17,43.2,56.5,6840.77918,385062.9072121,577
1608595200000,2020-12-22,LINKBRL,63.01,66.62,62.0,65.69,1233.75536,80357.5341522,233
1608508800000,2020-12-21,LINKBRL,66.16,67.3,62.0,63.76,1879.29571,121322.3639169,221
1608422400000,2020-12-20,LINKBRL,68.24,69.5,64.0,65.53,729.05789,49676.5291909,163
1608336000000,2020-12-19,LINKBRL,68.46,71.01,68.01,68.5,630.76865,43912.632843,141
1608249600000,2020-12-18,LINKBRL,66.81,70.08,66.81,68.84,809.35261,55699.5636334,135
