https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume CHZ,Volume BRL,tradecount
1643328000000,2022-01-28,CHZBRL,0.957,0.98,0.933,0.972,859517.0,825229.703,912
1643241600000,2022-01-27,CHZBRL,0.947,0.983,0.907,0.952,941160.0,892338.629,914
1643155200000,2022-01-26,CHZBRL,0.946,1.03,0.926,0.947,1639169.0,1603792.838,1628
1643068800000,2022-01-25,CHZBRL,0.974,0.995,0.928,0.95,1438462.0,1388094.433,1299
1642982400000,2022-01-24,CHZBRL,1.022,1.022,0.878,0.97,1974808.7,1854842.12391,1962
1642896000000,2022-01-23,CHZBRL,0.973,1.07,0.96,1.023,1183771.0,1188458.991,1498
1642809600000,2022-01-22,CHZBRL,1.092,1.108,0.903,0.969,2541487.34,2519038.06657,2754
1642723200000,2022-01-21,CHZBRL,1.283,1.315,1.068,1.086,1836800.7,2158442.46816,2180
1642636800000,2022-01-20,CHZBRL,1.358,1.426,1.28,1.283,819215.0,1119379.19,1072
1642550400000,2022-01-19,CHZBRL,1.455,1.46,1.355,1.358,863337.0,1195857.886,1099
1642464000000,2022-01-18,CHZBRL,1.431,1.499,1.377,1.455,921010.0,1329955.462,1073
1642377600000,2022-01-17,CHZBRL,1.507,1.513,1.403,1.429,777173.0,1119447.773,1147
1642291200000,2022-01-16,CHZBRL,1.494,1.55,1.48,1.508,621730.0,941216.167,859
1642204800000,2022-01-15,CHZBRL,1.489,1.521,1.466,1.49,432607.0,647512.836,757
1642118400000,2022-01-14,CHZBRL,1.47,1.519,1.432,1.489,475489.0,701452.246,880
1642032000000,2022-01-13,CHZBRL,1.55,1.56,1.458,1.472,483356.0,726684.17,908
1641945600000,2022-01-12,CHZBRL,1.487,1.556,1.485,1.55,785339.0,1200800.213,1360
1641859200000,2022-01-11,CHZBRL,1.436,1.495,1.396,1.481,776833.0,1125265.116,1209
1641772800000,2022-01-10,CHZBRL,1.486,1.535,1.354,1.432,964152.0,1382046.255,1358
1641686400000,2022-01-09,CHZBRL,1.454,1.533,1.444,1.488,547960.0,823889.906,805
1641600000000,2022-01-08,CHZBRL,1.504,1.556,1.39,1.46,1355628.0,2006226.793,1670
1641513600000,2022-01-07,CHZBRL,1.62,1.624,1.486,1.498,1789840.0,2738942.435,1980
1641427200000,2022-01-06,CHZBRL,1.607,1.636,1.545,1.614,1226736.0,1957642.936,1694
1641340800000,2022-01-05,CHZBRL,1.731,1.87,1.53,1.608,2375435.0,4125559.158,2802
1641254400000,2022-01-04,CHZBRL,1.714,1.808,1.665,1.731,1009201.0,1762963.388,1402
1641168000000,2022-01-03,CHZBRL,1.756,1.799,1.668,1.709,614477.0,1065249.862,1142
1641081600000,2022-01-02,CHZBRL,1.661,1.791,1.656,1.758,1159569.0,2017500.678,1327
1640995200000,2022-01-01,CHZBRL,1.601,1.665,1.599,1.66,498866.0,812861.767,692
1640908800000,2021-12-31,CHZBRL,1.632,1.665,1.557,1.596,884097.0,1426902.804,1237
1640822400000,2021-12-30,CHZBRL,1.652,1.703,1.609,1.632,538085.0,881513.61,1003
1640736000000,2021-12-29,CHZBRL,1.729,1.749,1.629,1.651,752267.0,1270826.236,1298
1640649600000,2021-12-28,CHZBRL,1.913,1.913,1.709,1.726,1318453.0,2381216.34,1831
1640563200000,2021-12-27,CHZBRL,1.886,2.008,1.86,1.914,1690088.0,3292994.182,2344
1640476800000,2021-12-26,CHZBRL,1.82,1.899,1.786,1.883,1405314.0,2602303.785,1500
1640390400000,2021-12-25,CHZBRL,1.72,1.848,1.711,1.818,1030376.0,1840570.396,1104
1640304000000,2021-12-24,CHZBRL,1.782,1.829,1.702,1.724,991475.0,1752091.478,1475
1640217600000,2021-12-23,CHZBRL,1.631,1.79,1.604,1.782,1180059.0,2013189.688,1655
1640131200000,2021-12-22,CHZBRL,1.607,1.681,1.593,1.625,1010613.0,1658664.814,1501
1640044800000,2021-12-21,CHZBRL,1.531,1.639,1.51,1.607,1231934.0,1933247.868,1555
1639958400000,2021-12-20,CHZBRL,1.502,1.572,1.422,1.533,1553111.0,2321797.324,1788
1639872000000,2021-12-19,CHZBRL,1.553,1.567,1.489,1.505,1157992.0,1775638.928,1010
1639785600000,2021-12-18,CHZBRL,1.52,1.567,1.478,1.552,504069.0,768732.937,812
1639699200000,2021-12-17,CHZBRL,1.605,1.643,1.464,1.518,1299677.0,1979394.188,1617
1639612800000,2021-12-16,CHZBRL,1.636,1.71,1.595,1.602,1093160.0,1811110.696,1289
1639526400000,2021-12-15,CHZBRL,1.594,1.672,1.487,1.636,1613987.0,2567619.299,1941
1639440000000,2021-12-14,CHZBRL,1.549,1.69,1.493,1.596,1031274.0,1634849.534,1438
1639353600000,2021-12-13,CHZBRL,1.723,1.76,1.516,1.553,1348902.0,2171185.084,1626
1639267200000,2021-12-12,CHZBRL,1.686,1.749,1.665,1.717,825051.0,1416989.282,986
1639180800000,2021-12-11,CHZBRL,1.614,1.692,1.589,1.684,427036.0,703165.693,887
1639094400000,2021-12-10,CHZBRL,1.681,1.751,1.604,1.61,1029080.0,1724638.739,1377
1639008000000,2021-12-09,CHZBRL,1.857,1.876,1.678,1.678,1456102.0,2554569.309,1789
1638921600000,2021-12-08,CHZBRL,1.795,1.868,1.72,1.852,1319119.0,2382793.039,2235
1638835200000,2021-12-07,CHZBRL,1.846,1.955,1.768,1.795,1923410.0,3608444.975,2429
1638748800000,2021-12-06,CHZBRL,1.826,1.865,1.606,1.846,2155325.0,3755627.835,2639
1638662400000,2021-12-05,CHZBRL,1.954,2.053,1.746,1.824,1976545.0,3721224.306,2678
1638576000000,2021-12-04,CHZBRL,2.265,2.265,1.393,1.953,4869168.0,8993355.621,7159
1638489600000,2021-12-03,CHZBRL,2.402,2.443,2.19,2.258,1638361.0,3845625.983,2553
1638403200000,2021-12-02,CHZBRL,2.493,2.493,2.363,2.4,1427851.0,3433718.76,2650
1638316800000,2021-12-01,CHZBRL,2.485,2.567,2.448,2.498,1191627.0,2987172.188,2422
1638230400000,2021-11-30,CHZBRL,2.612,2.624,2.469,2.485,1555014.0,3957838.243,2631
1638144000000,2021-11-29,CHZBRL,2.516,2.688,2.454,2.608,2898874.0,7547268.841,3229
1638057600000,2021-11-28,CHZBRL,2.535,2.535,2.311,2.525,1734402.0,4201645.171,2194
1637971200000,2021-11-27,CHZBRL,2.527,2.651,2.457,2.535,1517747.0,3888255.739,2134
1637884800000,2021-11-26,CHZBRL,2.847,2.859,2.41,2.515,3173032.0,8085387.604,4861
1637798400000,2021-11-25,CHZBRL,2.77,3.009,2.648,2.84,4955637.0,14148574.596,7693
1637712000000,2021-11-24,CHZBRL,2.463,2.783,2.379,2.772,4117829.0,10607250.52,5107
1637625600000,2021-11-23,CHZBRL,2.461,2.577,2.395,2.466,1421695.0,3518283.972,2190
1637539200000,2021-11-22,CHZBRL,2.528,2.53,2.386,2.46,1456982.0,3577799.323,2361
1637452800000,2021-11-21,CHZBRL,2.67,2.673,2.507,2.522,1000315.0,2568562.006,1851
1637366400000,2021-11-20,CHZBRL,2.621,2.752,2.557,2.67,1397412.0,3716152.012,2505
1637280000000,2021-11-19,CHZBRL,2.433,2.654,2.385,2.62,2091282.0,5378681.343,3458
1637193600000,2021-11-18,CHZBRL,2.772,2.772,2.33,2.425,3338834.0,8503202.35,4887
1637107200000,2021-11-17,CHZBRL,2.736,2.876,2.64,2.769,2454518.0,6744860.029,3866
1637020800000,2021-11-16,CHZBRL,2.967,2.967,2.527,2.74,4120919.0,11411916.477,7359
1636934400000,2021-11-15,CHZBRL,3.049,3.229,2.93,2.967,4064506.0,12543765.151,5684
1636848000000,2021-11-14,CHZBRL,2.974,3.105,2.9,3.053,3225557.0,9653409.987,4181
1636761600000,2021-11-13,CHZBRL,3.129,3.287,2.913,2.974,5276778.0,16290157.942,7670
1636675200000,2021-11-12,CHZBRL,2.814,3.166,2.697,3.129,8567712.0,24875378.928,10630
1636588800000,2021-11-11,CHZBRL,2.675,2.878,2.581,2.816,3551714.0,9826728.851,5811
1636502400000,2021-11-10,CHZBRL,2.617,3.055,2.4,2.675,11331671.0,31329187.911,13037
1636416000000,2021-11-09,CHZBRL,2.678,2.733,2.553,2.616,3166920.0,8380738.905,4115
1636329600000,2021-11-08,CHZBRL,2.743,2.755,2.568,2.678,2979059.0,7886252.283,4557
1636243200000,2021-11-07,CHZBRL,2.841,2.969,2.676,2.746,3420605.0,9475987.712,5005
1636156800000,2021-11-06,CHZBRL,2.585,3.037,2.48,2.85,8055015.0,22111173.068,8979
1636070400000,2021-11-05,CHZBRL,2.487,2.737,2.468,2.585,6521514.0,16912317.77,6865
1635984000000,2021-11-04,CHZBRL,2.557,2.751,2.404,2.485,4994056.0,12709523.5,6425
1635897600000,2021-11-03,CHZBRL,2.827,2.892,2.491,2.552,5737516.0,15282643.521,7775
1635811200000,2021-11-02,CHZBRL,2.588,2.998,2.553,2.837,9563425.0,26605900.927,11915
1635724800000,2021-11-01,CHZBRL,2.378,2.836,2.33,2.588,10734122.0,27246973.872,11758
1635638400000,2021-10-31,CHZBRL,2.992,3.388,2.24,2.387,29164359.0,82284323.501,27925
1635552000000,2021-10-30,CHZBRL,2.021,3.743,1.927,2.99,25724193.91,67332200.79172,24340
1635465600000,2021-10-29,CHZBRL,1.839,2.066,1.811,2.022,6026528.0,11882746.723,6453
1635379200000,2021-10-28,CHZBRL,1.693,1.892,1.654,1.84,5909618.0,10381389.081,4909
1635292800000,2021-10-27,CHZBRL,1.916,2.03,1.567,1.693,6160907.0,11224142.11,6508
1635206400000,2021-10-26,CHZBRL,1.89,2.056,1.864,1.913,5367113.0,10433248.44,5506
1635120000000,2021-10-25,CHZBRL,1.805,1.921,1.794,1.888,2986944.0,5533191.856,3062
1635033600000,2021-10-24,CHZBRL,1.865,1.87,1.769,1.804,1883013.0,3423796.079,2155
1634947200000,2021-10-23,CHZBRL,1.843,1.873,1.807,1.866,1584800.0,2920415.671,1603
1634860800000,2021-10-22,CHZBRL,1.783,1.909,1.779,1.843,2590631.0,4788177.111,2647
1634774400000,2021-10-21,CHZBRL,1.84,1.876,1.767,1.782,2576690.0,4700486.396,3073
1634688000000,2021-10-20,CHZBRL,1.766,1.849,1.729,1.84,2454928.0,4410732.672,2925
1634601600000,2021-10-19,CHZBRL,1.778,1.799,1.744,1.765,2110848.0,3727865.526,3210
1634515200000,2021-10-18,CHZBRL,1.719,1.806,1.715,1.778,2270770.0,3994883.384,2812
1634428800000,2021-10-17,CHZBRL,1.812,1.83,1.663,1.719,2140017.0,3779994.218,2039
1634342400000,2021-10-16,CHZBRL,1.765,1.83,1.765,1.812,1759416.0,3167546.515,1807
1634256000000,2021-10-15,CHZBRL,1.846,1.851,1.714,1.767,3002368.0,5362242.135,3065
1634169600000,2021-10-14,CHZBRL,1.817,1.854,1.794,1.842,2169740.0,3965026.003,2150
1634083200000,2021-10-13,CHZBRL,1.758,1.842,1.689,1.817,4295157.0,7680337.731,3436
1633996800000,2021-10-12,CHZBRL,1.718,1.818,1.604,1.76,2972208.0,5090423.737,2470
1633910400000,2021-10-11,CHZBRL,1.712,1.8,1.678,1.72,1707184.0,2982505.361,2165
1633824000000,2021-10-10,CHZBRL,1.829,1.831,1.707,1.715,2240885.0,4010554.775,1870
1633737600000,2021-10-09,CHZBRL,1.849,1.865,1.812,1.835,1706960.0,3133620.238,1819
1633651200000,2021-10-08,CHZBRL,1.965,1.965,1.801,1.849,4374770.0,8226114.221,5069
1633564800000,2021-10-07,CHZBRL,1.662,2.091,1.6,1.962,9772641.0,18340197.66,9077
1633478400000,2021-10-06,CHZBRL,1.687,1.722,1.544,1.664,3941183.0,6478289.908,3655
1633392000000,2021-10-05,CHZBRL,1.54,1.753,1.528,1.682,5287995.0,8609302.063,3771
1633305600000,2021-10-04,CHZBRL,1.534,1.552,1.472,1.54,2257943.0,3428004.456,1847
1633219200000,2021-10-03,CHZBRL,1.522,1.59,1.486,1.538,1688265.0,2599388.065,1392
1633132800000,2021-10-02,CHZBRL,1.537,1.58,1.497,1.524,2468969.0,3798216.898,1776
1633046400000,2021-10-01,CHZBRL,1.426,1.545,1.401,1.539,2505386.0,3712894.486,2129
1632960000000,2021-09-30,CHZBRL,1.362,1.434,1.359,1.423,1825145.0,2556027.004,1262
1632873600000,2021-09-29,CHZBRL,1.334,1.428,1.332,1.362,1458687.0,2007602.553,1050
1632787200000,2021-09-28,CHZBRL,1.379,1.402,1.331,1.335,2103937.0,2872412.571,1271
1632700800000,2021-09-27,CHZBRL,1.419,1.454,1.378,1.379,1529961.0,2171413.693,1093
1632614400000,2021-09-26,CHZBRL,1.434,1.445,1.339,1.414,995274.0,1400212.544,1001
1632528000000,2021-09-25,CHZBRL,1.465,1.491,1.398,1.441,1197312.0,1727451.359,1064
1632441600000,2021-09-24,CHZBRL,1.58,1.59,1.37,1.46,2066845.0,3051204.445,1929
1632355200000,2021-09-23,CHZBRL,1.557,1.6,1.516,1.579,2539604.0,3956823.412,1874
1632268800000,2021-09-22,CHZBRL,1.352,1.561,1.329,1.555,3499572.0,5190794.352,2464
1632182400000,2021-09-21,CHZBRL,1.455,1.512,1.288,1.347,3196367.59,4520649.46602,2733
1632096000000,2021-09-20,CHZBRL,1.678,1.678,1.439,1.45,3222955.67,4922342.4347,3327
1632009600000,2021-09-19,CHZBRL,1.746,1.749,1.656,1.681,788632.0,1352309.449,1079
1631923200000,2021-09-18,CHZBRL,1.736,1.773,1.721,1.748,1136454.0,1987870.821,1219
1631836800000,2021-09-17,CHZBRL,1.784,1.821,1.715,1.734,2092757.0,3700409.68,1992
1631750400000,2021-09-16,CHZBRL,1.819,1.859,1.753,1.784,2500073.0,4514187.879,2455
1631664000000,2021-09-15,CHZBRL,1.772,1.837,1.746,1.821,1634618.0,2932630.411,2118
1631577600000,2021-09-14,CHZBRL,1.684,1.822,1.667,1.772,3269342.0,5762764.383,2746
1631491200000,2021-09-13,CHZBRL,1.794,1.81,1.57,1.684,1898051.0,3209896.285,2372
1631404800000,2021-09-12,CHZBRL,1.767,1.822,1.71,1.796,1820283.0,3231341.013,1978
1631318400000,2021-09-11,CHZBRL,1.757,1.806,1.727,1.765,1311640.0,2324817.309,1795
1631232000000,2021-09-10,CHZBRL,1.83,1.926,1.682,1.754,3564266.0,6417949.633,3950
1631145600000,2021-09-09,CHZBRL,1.8,1.89,1.77,1.827,3903033.0,7160966.281,4217
1631059200000,2021-09-08,CHZBRL,1.818,1.857,1.605,1.792,4825680.0,8596689.112,6506
1630972800000,2021-09-07,CHZBRL,2.328,2.328,1.531,1.812,8811005.13,17390353.94959,12252
1630886400000,2021-09-06,CHZBRL,2.214,2.34,2.1,2.328,6001769.32,13479683.76996,6484
1630800000000,2021-09-05,CHZBRL,2.179,2.256,2.137,2.214,2101097.0,4617343.566,3092
1630713600000,2021-09-04,CHZBRL,2.066,2.322,2.052,2.178,6411787.34,14076156.5595,6878
1630627200000,2021-09-03,CHZBRL,2.006,2.098,1.962,2.063,4027302.0,8173748.15,4473
1630540800000,2021-09-02,CHZBRL,1.996,2.035,1.954,2.007,2904285.0,5804720.911,4322
1630454400000,2021-09-01,CHZBRL,1.907,2.02,1.871,1.995,2730007.0,5364530.853,3386
1630368000000,2021-08-31,CHZBRL,1.934,1.971,1.883,1.909,3094248.0,5956824.419,3532
1630281600000,2021-08-30,CHZBRL,1.962,2.121,1.92,1.927,4562622.99,9221409.68078,5072
1630195200000,2021-08-29,CHZBRL,1.931,2.019,1.878,1.962,3673825.51,7187337.80535,3262
1630108800000,2021-08-28,CHZBRL,1.977,1.986,1.911,1.931,1840902.0,3576121.557,2119
1630022400000,2021-08-27,CHZBRL,1.904,1.977,1.816,1.977,3219204.46,6146944.8914,3577
1629936000000,2021-08-26,CHZBRL,2.044,2.047,1.866,1.904,4793963.65,9300986.61749,4419
1629849600000,2021-08-25,CHZBRL,1.952,2.078,1.856,2.041,4184393.08,8323293.44484,4999
1629763200000,2021-08-24,CHZBRL,2.211,2.22,1.9,1.955,6122342.94,12645225.10547,7956
1629676800000,2021-08-23,CHZBRL,2.045,2.249,2.017,2.212,7737145.96,16524941.34384,8823
1629590400000,2021-08-22,CHZBRL,2.078,2.236,1.989,2.045,7447361.88,15625779.38553,7244
1629504000000,2021-08-21,CHZBRL,1.912,2.2,1.872,2.08,12875614.44,26646783.11308,10625
1629417600000,2021-08-20,CHZBRL,1.868,1.931,1.839,1.913,4212073.82,7962638.59631,4922
1629331200000,2021-08-19,CHZBRL,1.793,1.868,1.745,1.865,3993752.29,7208517.32695,4111
1629244800000,2021-08-18,CHZBRL,1.792,1.849,1.674,1.788,3084592.66,5496324.4109,4264
1629158400000,2021-08-17,CHZBRL,1.887,1.996,1.758,1.792,5301566.53,10020221.46689,6310
1629072000000,2021-08-16,CHZBRL,1.956,2.036,1.859,1.885,4615252.12,9019270.63783,6079
1628985600000,2021-08-15,CHZBRL,1.961,1.984,1.865,1.956,3142378.0,6079791.08877,4291
1628899200000,2021-08-14,CHZBRL,2.016,2.02,1.904,1.961,4823585.14,9468352.05459,7487
1628812800000,2021-08-13,CHZBRL,1.959,2.053,1.896,2.018,8320028.46,16398402.84632,9404
1628726400000,2021-08-12,CHZBRL,1.735,1.96,1.644,1.955,9560436.55,17421555.52356,9514
1628640000000,2021-08-11,CHZBRL,1.708,1.832,1.682,1.735,5798536.12,10172322.40719,6957
1628553600000,2021-08-10,CHZBRL,1.633,1.87,1.608,1.711,8766943.68,15311196.71284,8645
1628467200000,2021-08-09,CHZBRL,1.46,1.712,1.396,1.633,11193629.84,18112027.36518,8323
1628380800000,2021-08-08,CHZBRL,1.543,1.552,1.43,1.46,4853420.53,7254666.35656,3903
1628294400000,2021-08-07,CHZBRL,1.52,1.57,1.477,1.534,5406295.38,8272092.9066,4848
1628208000000,2021-08-06,CHZBRL,1.395,1.53,1.37,1.519,9329913.81,13298610.42553,5454
1628121600000,2021-08-05,CHZBRL,1.378,1.4,1.329,1.392,3301714.56,4532615.09942,2668
1628035200000,2021-08-04,CHZBRL,1.347,1.392,1.33,1.378,5228811.78,7130353.56039,2930
1627948800000,2021-08-03,CHZBRL,1.383,1.397,1.324,1.346,3467932.77,4682950.21737,2521
1627862400000,2021-08-02,CHZBRL,1.358,1.416,1.341,1.387,3171769.82,4368894.96226,2646
1627776000000,2021-08-01,CHZBRL,1.382,1.441,1.35,1.359,4174304.97,5818560.06885,3286
1627689600000,2021-07-31,CHZBRL,1.379,1.399,1.334,1.382,2430026.4,3324122.34555,2491
1627603200000,2021-07-30,CHZBRL,1.31,1.386,1.272,1.383,5275218.37,7004213.11318,3829
1627516800000,2021-07-29,CHZBRL,1.301,1.319,1.28,1.309,2582892.74,3352646.93001,2330
1627430400000,2021-07-28,CHZBRL,1.308,1.338,1.278,1.297,5083572.73,6619351.29295,3458
1627344000000,2021-07-27,CHZBRL,1.292,1.333,1.247,1.31,4080811.49,5281210.32036,3434
1627257600000,2021-07-26,CHZBRL,1.304,1.372,1.262,1.292,8770306.47,11680056.70965,6836
1627171200000,2021-07-25,CHZBRL,1.298,1.32,1.254,1.304,2890318.59,3707252.08828,2457
1627084800000,2021-07-24,CHZBRL,1.253,1.365,1.23,1.301,7181446.43,9418831.76272,5345
1626998400000,2021-07-23,CHZBRL,1.215,1.264,1.168,1.253,5167972.62,6317188.99509,3907
1626912000000,2021-07-22,CHZBRL,1.177,1.225,1.156,1.213,4199722.63,5010875.55896,3106
1626825600000,2021-07-21,CHZBRL,1.086,1.214,1.056,1.179,7315650.87,8497857.23261,4624
1626739200000,2021-07-20,CHZBRL,1.208,1.222,1.057,1.089,7631802.23,8436235.15304,5230
1626652800000,2021-07-19,CHZBRL,1.226,1.235,1.171,1.207,3376277.93,4052984.09767,2989
1626566400000,2021-07-18,CHZBRL,1.236,1.281,1.201,1.226,3079256.37,3833960.76693,2460
1626480000000,2021-07-17,CHZBRL,1.227,1.249,1.191,1.236,2315298.5,2829581.11462,2436
1626393600000,2021-07-16,CHZBRL,1.336,1.372,1.221,1.227,6557314.05,8449903.97372,4307
1626307200000,2021-07-15,CHZBRL,1.272,1.435,1.245,1.337,14394207.37,19396427.75038,8439
1626220800000,2021-07-14,CHZBRL,1.256,1.305,1.17,1.273,6721095.44,8318846.6714,4132
1626134400000,2021-07-13,CHZBRL,1.294,1.313,1.238,1.255,4168965.3,5279141.43683,2934
1626048000000,2021-07-12,CHZBRL,1.364,1.364,1.263,1.295,3460481.53,4538001.49708,3557
1625961600000,2021-07-11,CHZBRL,1.359,1.419,1.332,1.364,3631351.16,4997880.16919,3109
1625875200000,2021-07-10,CHZBRL,1.341,1.411,1.307,1.357,6382882.92,8678559.65568,4684
1625788800000,2021-07-09,CHZBRL,1.315,1.35,1.23,1.334,4467689.86,5747463.55091,4714
1625702400000,2021-07-08,CHZBRL,1.37,1.502,1.293,1.319,10832928.57,15221546.69119,7719
1625616000000,2021-07-07,CHZBRL,1.263,1.467,1.245,1.369,13625393.46,18872850.59319,9977
1625529600000,2021-07-06,CHZBRL,1.205,1.274,1.201,1.265,6947188.49,8622417.30517,4105
1625443200000,2021-07-05,CHZBRL,1.234,1.234,1.171,1.207,5790615.15,6987592.50955,3354
1625356800000,2021-07-04,CHZBRL,1.22,1.257,1.201,1.237,3673827.16,4537959.20552,2746
1625270400000,2021-07-03,CHZBRL,1.21,1.23,1.191,1.22,6060589.77,7352471.24414,2935
1625184000000,2021-07-02,CHZBRL,1.224,1.236,1.168,1.208,5440347.67,6507734.78347,3322
1625097600000,2021-07-01,CHZBRL,1.274,1.28,1.183,1.223,7506161.93,9147394.92928,4319
1625011200000,2021-06-30,CHZBRL,1.265,1.28,1.18,1.274,8780848.52,10776690.50496,4992
1624924800000,2021-06-29,CHZBRL,1.208,1.3,1.204,1.264,8189204.67,10288010.89006,6045
1624838400000,2021-06-28,CHZBRL,1.185,1.231,1.159,1.205,6714319.3,8040451.25039,4428
1624752000000,2021-06-27,CHZBRL,1.159,1.199,1.124,1.187,5350471.19,6198238.89331,3740
1624665600000,2021-06-26,CHZBRL,1.128,1.204,1.089,1.156,8249950.36,9448158.92574,5084
1624579200000,2021-06-25,CHZBRL,1.24,1.289,1.113,1.13,11076803.66,13153650.01912,7111
1624492800000,2021-06-24,CHZBRL,1.205,1.279,1.142,1.239,10190617.13,12350278.4789,6357
1624406400000,2021-06-23,CHZBRL,1.108,1.29,1.06,1.205,14488947.5,17511773.77535,9608
1624320000000,2021-06-22,CHZBRL,1.094,1.26,0.916,1.108,28309060.32,31502504.47579,18106
1624233600000,2021-06-21,CHZBRL,1.481,1.491,1.076,1.091,12850345.76,16166844.04154,11600
1624147200000,2021-06-20,CHZBRL,1.464,1.578,1.379,1.483,8401404.41,12486585.88395,6581
1624060800000,2021-06-19,CHZBRL,1.488,1.556,1.441,1.463,4233685.77,6363857.14549,4505
1623974400000,2021-06-18,CHZBRL,1.64,1.642,1.423,1.49,6221031.23,9415161.35784,7459
1623888000000,2021-06-17,CHZBRL,1.731,1.779,1.6,1.64,9138163.71,15394749.24376,8833
1623801600000,2021-06-16,CHZBRL,1.67,1.87,1.585,1.728,16435111.22,28337880.16437,14921
1623715200000,2021-06-15,CHZBRL,1.429,1.735,1.414,1.671,15923432.89,25237004.28862,12362
1623628800000,2021-06-14,CHZBRL,1.463,1.529,1.388,1.429,6556813.22,9552572.69969,6406
1623542400000,2021-06-13,CHZBRL,1.411,1.475,1.359,1.463,5574126.12,7914695.38987,5364
1623456000000,2021-06-12,CHZBRL,1.528,1.658,1.407,1.41,12211043.55,18739753.11032,9283
1623369600000,2021-06-11,CHZBRL,1.413,1.825,1.33,1.527,31171638.25,51470459.89953,22362
1623283200000,2021-06-10,CHZBRL,1.236,1.435,1.175,1.417,12406453.17,16243120.80678,8615
1623196800000,2021-06-09,CHZBRL,1.184,1.242,1.102,1.234,6155783.89,7344002.76056,4845
1623110400000,2021-06-08,CHZBRL,1.231,1.255,1.045,1.19,7519827.94,8726278.13287,7290
1623024000000,2021-06-07,CHZBRL,1.36,1.389,1.213,1.232,4208292.44,5605167.98401,4426
1622937600000,2021-06-06,CHZBRL,1.33,1.367,1.324,1.356,2944867.18,3961205.88851,2528
1622851200000,2021-06-05,CHZBRL,1.371,1.427,1.287,1.329,3773621.63,5113647.96667,3763
1622764800000,2021-06-04,CHZBRL,1.497,1.529,1.308,1.371,6121078.69,8508314.30872,6051
1622678400000,2021-06-03,CHZBRL,1.419,1.54,1.406,1.496,5342602.04,7865102.17006,5037
1622592000000,2021-06-02,CHZBRL,1.415,1.443,1.378,1.421,5327930.04,7524124.86608,4702
1622505600000,2021-06-01,CHZBRL,1.477,1.506,1.382,1.412,5281279.55,7546641.98708,4715
1622419200000,2021-05-31,CHZBRL,1.417,1.486,1.335,1.481,7721285.77,10948848.43235,5124
1622332800000,2021-05-30,CHZBRL,1.432,1.508,1.314,1.425,8425211.86,12022045.09836,5208
1622246400000,2021-05-29,CHZBRL,1.516,1.556,1.354,1.432,4235270.29,6176130.61211,4949
1622160000000,2021-05-28,CHZBRL,1.593,1.714,1.423,1.52,7872692.62,12414440.52494,8993
1622073600000,2021-05-27,CHZBRL,1.794,1.796,1.545,1.583,8368669.57,13813123.55545,8647
1621987200000,2021-05-26,CHZBRL,1.389,1.81,1.344,1.792,10520486.85,16398869.16673,10954
1621900800000,2021-05-25,CHZBRL,1.424,1.476,1.246,1.388,6276282.13,8556495.92398,6857
1621814400000,2021-05-24,CHZBRL,1.17,1.424,1.116,1.424,10417250.41,13330096.49672,9384
1621728000000,2021-05-23,CHZBRL,1.38,1.424,0.911,1.168,10114532.9,11505900.42706,13193
1621641600000,2021-05-22,CHZBRL,1.526,1.562,1.31,1.374,5099506.49,7239644.17337,5591
1621555200000,2021-05-21,CHZBRL,1.655,1.81,1.299,1.528,12569677.06,20138425.9959,12766
1621468800000,2021-05-20,CHZBRL,1.433,1.898,1.28,1.66,14788162.37,24060521.48519,17172
1621382400000,2021-05-19,CHZBRL,2.236,2.282,1.001,1.427,14574173.55,24130824.22011,22963
1621296000000,2021-05-18,CHZBRL,2.168,2.423,2.14,2.225,4025403.9,9054131.32553,7274
1621209600000,2021-05-17,CHZBRL,2.326,2.326,2.029,2.159,3305338.59,7214614.14433,7559
1621123200000,2021-05-16,CHZBRL,2.314,2.579,2.216,2.326,3971167.3,9475765.67367,7804
1621036800000,2021-05-15,CHZBRL,2.317,2.788,2.277,2.316,8236103.68,20579695.3556,13081
1620950400000,2021-05-14,CHZBRL,2.29,2.379,2.229,2.317,4311114.06,9972940.93777,7742
1620864000000,2021-05-13,CHZBRL,2.153,2.463,1.968,2.29,7885846.48,17836754.42394,12993
1620777600000,2021-05-12,CHZBRL,2.413,2.58,2.062,2.151,4988773.34,11801325.53692,10136
1620691200000,2021-05-11,CHZBRL,2.311,2.441,2.27,2.417,3618071.56,8527863.76572,7244
1620604800000,2021-05-10,CHZBRL,2.57,2.676,2.11,2.317,5751801.22,14255287.74548,11352
1620518400000,2021-05-09,CHZBRL,2.639,2.655,2.424,2.57,3712358.33,9523664.5217,8152
1620432000000,2021-05-08,CHZBRL,2.681,2.736,2.611,2.639,2733234.24,7292396.86217,6526
1620345600000,2021-05-07,CHZBRL,2.698,2.809,2.628,2.681,3365844.49,9139938.96695,9099
1620259200000,2021-05-06,CHZBRL,2.807,2.85,2.64,2.693,4918701.78,13515829.39569,10559
1620172800000,2021-05-05,CHZBRL,2.693,2.87,2.657,2.808,5094328.74,14159996.67748,9616
1620086400000,2021-05-04,CHZBRL,2.882,3.065,2.619,2.693,8055249.28,22529926.44042,14375
1620000000000,2021-05-03,CHZBRL,2.921,3.004,2.851,2.882,3050736.31,8915891.00362,6563
