Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BRL,tradecount
1638835200000,2021-12-07,ETHBRL,24985.0,25465.99,24030.01,24289.81,1450.822,36049594.273435,13069
1638748800000,2021-12-06,ETHBRL,24126.07,25131.9,22507.53,24994.63,2922.8438,69390449.423637,17364
1638662400000,2021-12-05,ETHBRL,23747.21,24526.26,23254.87,24106.1,1404.578,33577348.98259,10371
1638576000000,2021-12-04,ETHBRL,24183.79,24324.67,20400.01,23750.0,4212.4783,96763180.569411,31839
1638489600000,2021-12-03,ETHBRL,25765.81,26464.91,23286.09,24217.5,2630.1746,65388492.156038,18661
1638403200000,2021-12-02,ETHBRL,26265.37,26442.32,25320.36,25765.81,1607.2623,41573799.41161,15217
1638316800000,2021-12-01,ETHBRL,26290.78,27050.0,25977.01,26266.96,2193.48977,58378927.8796314,17934
1638230400000,2021-11-30,ETHBRL,25216.9,26797.37,24642.51,26253.99,2703.7309,70332062.676383,19814
1638144000000,2021-11-29,ETHBRL,24369.86,25264.67,24207.83,25216.91,1622.0662,40103710.018074,13657
1638057600000,2021-11-28,ETHBRL,23260.95,24396.33,22657.17,24383.27,1001.6038,23457970.988835,7795
1637971200000,2021-11-27,ETHBRL,22998.68,23758.42,22915.0,23280.26,993.9119,23257238.011891,8075
1637884800000,2021-11-26,ETHBRL,25615.72,25739.87,22520.81,23006.21,3326.0549,77958879.604972,22886
1637798400000,2021-11-25,ETHBRL,24258.13,25729.99,24132.13,25572.45,1997.9233,50160962.372472,16406
1637712000000,2021-11-24,ETHBRL,24601.83,24787.54,23655.2,24260.7,1595.238,38474351.527605,12035
1637625600000,2021-11-23,ETHBRL,23201.98,24850.0,23030.55,24606.4,1971.0956,47426517.819276,12698
1637539200000,2021-11-22,ETHBRL,24261.51,24320.0,22836.22,23184.5,2085.5405,49340433.653615,13541
1637452800000,2021-11-21,ETHBRL,25073.54,25149.47,24167.7,24249.49,1185.7546,29313223.549296,8100
1637366400000,2021-11-20,ETHBRL,24361.55,25177.07,23936.3,25053.71,1287.1159,31615517.626603,10467
1637280000000,2021-11-19,ETHBRL,22584.66,24433.47,22464.77,24360.81,1834.0054,43125829.48925,14258
1637193600000,2021-11-18,ETHBRL,23950.29,24298.68,22220.46,22557.22,2529.3703,58504730.630434,16447
1637107200000,2021-11-17,ETHBRL,23522.03,23997.84,22768.45,23950.29,2129.479,49868166.73973,14634
1637020800000,2021-11-16,ETHBRL,25282.55,25282.55,23046.04,23515.59,3395.5571,81260509.558524,26034
1636934400000,2021-11-15,ETHBRL,25544.69,26274.58,25184.0,25286.55,1705.309,43889584.400815,11627
1636848000000,2021-11-14,ETHBRL,25729.14,25963.33,25012.84,25527.81,1242.49,31640093.679613,8660
1636761600000,2021-11-13,ETHBRL,25796.14,26026.1,25392.25,25730.4,1166.1646,29979935.720879,9075
1636675200000,2021-11-12,ETHBRL,25900.0,26349.99,24800.02,25795.18,2065.172,52667069.001863,14403
1636588800000,2021-11-11,ETHBRL,25877.29,26459.12,25573.92,25900.03,1951.1008,50817353.803544,13819
1636502400000,2021-11-10,ETHBRL,26296.17,26877.15,25202.0,25851.34,2809.7384,73492840.709156,20206
1636416000000,2021-11-09,ETHBRL,26809.27,26908.46,26028.01,26281.1,1874.9064,49765183.640158,17504
1636329600000,2021-11-08,ETHBRL,25877.66,26942.62,25876.31,26815.32,2338.09461,61882658.1539836,19308
1636243200000,2021-11-07,ETHBRL,25401.56,26058.12,25317.94,25892.53,1413.1353,36417581.366441,11275
1636156800000,2021-11-06,ETHBRL,25166.0,25476.33,24342.56,25395.41,1714.792,42712823.458423,12168
1636070400000,2021-11-05,ETHBRL,25728.99,25890.0,24962.0,25172.73,2226.8282,56340670.047067,16727
1635984000000,2021-11-04,ETHBRL,25907.8,25951.14,25066.01,25730.03,2405.7026,61360569.393996,19565
1635897600000,2021-11-03,ETHBRL,26178.59,26469.78,25535.5,25893.97,2412.4445,62725769.763147,19505
1635811200000,2021-11-02,ETHBRL,24760.64,26270.53,24575.42,26160.0,2244.61666,57165240.2700286,18068
1635724800000,2021-11-01,ETHBRL,24476.25,24965.0,23751.0,24760.64,1805.6273,44388838.863829,14370
1635638400000,2021-10-31,ETHBRL,24631.67,25024.79,23850.0,24475.88,1931.5752,47059060.517954,12195
1635552000000,2021-10-30,ETHBRL,25188.01,25291.16,24247.06,24617.58,2006.7642,49468809.774308,14145
1635465600000,2021-10-29,ETHBRL,24392.06,25269.96,24285.76,25197.5,4012.33488,99826157.8450314,26353
1635379200000,2021-10-28,ETHBRL,22081.18,24423.62,21888.0,24379.04,3595.244,84503703.075824,21094
1635292800000,2021-10-27,ETHBRL,23235.97,24197.87,22026.8,22088.72,4352.3166,99225470.460419,25790
1635206400000,2021-10-26,ETHBRL,23666.31,24148.83,23078.51,23221.39,3135.7787,73972495.461558,19796
1635120000000,2021-10-25,ETHBRL,23251.15,23872.85,23159.85,23651.93,2277.5264,53531962.101598,15647
1635033600000,2021-10-24,ETHBRL,23699.6,23799.99,22565.78,23237.08,1829.7844,42353062.969263,11010
1634947200000,2021-10-23,ETHBRL,22582.46,23704.92,22427.14,23699.6,1653.4465,38160815.487647,11741
1634860800000,2021-10-22,ETHBRL,22964.3,23692.98,22300.0,22579.93,2742.4744,62996378.340724,18895
1634774400000,2021-10-21,ETHBRL,23310.31,24520.49,22758.96,22971.21,4463.81928,104851392.4197387,29794
1634688000000,2021-10-20,ETHBRL,21666.24,23340.0,21401.3,23320.04,4242.19947,95127743.6984989,28540
1634601600000,2021-10-19,ETHBRL,20754.05,21718.98,20658.66,21666.24,2632.3399,55825512.243503,16979
1634515200000,2021-10-18,ETHBRL,21204.86,21385.94,20402.71,20750.0,2324.1961,48588532.413762,15169
1634428800000,2021-10-17,ETHBRL,21139.55,21610.82,20150.0,21204.86,1834.0695,38582495.755873,11043
1634342400000,2021-10-16,ETHBRL,21319.1,21870.68,21006.31,21128.44,2047.78921,43726388.1255561,12690
1634256000000,2021-10-15,ETHBRL,21100.2,21430.0,20729.18,21319.1,3042.37746,64260416.592521,19823
1634169600000,2021-10-14,ETHBRL,20029.52,21242.13,19925.39,21100.2,3390.72676,70133616.2977058,20672
1634083200000,2021-10-13,ETHBRL,19501.31,20071.75,19109.55,20013.9,2426.5775,47549034.829177,12357
1633996800000,2021-10-12,ETHBRL,19746.96,19766.7,19020.74,19501.29,2031.166,39471151.424153,11192
1633910400000,2021-10-11,ETHBRL,18982.99,20022.94,18762.83,19773.64,2293.0789,45142461.363786,15011
1633824000000,2021-10-10,ETHBRL,19779.63,19886.86,18960.0,19006.18,1523.7295,29701898.904704,10213
1633737600000,2021-10-09,ETHBRL,19792.12,20094.0,19681.7,19779.51,915.4811,18206032.868465,8084
1633651200000,2021-10-08,ETHBRL,19823.77,20242.21,19576.48,19793.62,1848.3406,36853465.846815,14651
1633564800000,2021-10-07,ETHBRL,19639.24,20168.8,19074.62,19801.44,2920.1488,57588372.448445,19600
1633478400000,2021-10-06,ETHBRL,19280.38,20000.0,18363.08,19638.47,3808.2987,73955864.90742,23571
1633392000000,2021-10-05,ETHBRL,18400.0,19408.64,18295.99,19286.87,2774.3741,52232744.522174,18190
1633305600000,2021-10-04,ETHBRL,18305.49,18632.58,17678.1,18381.69,2552.5997,46566908.978672,15812
1633219200000,2021-10-03,ETHBRL,18181.74,18624.95,17952.05,18290.59,1417.0394,25936516.419745,10170
1633132800000,2021-10-02,ETHBRL,17734.82,18549.36,17425.02,18191.97,1696.6738,30584617.935119,12961
1633046400000,2021-10-01,ETHBRL,16326.91,17872.21,16132.21,17733.1,3224.4409,55452631.862316,18993
1632960000000,2021-09-30,ETHBRL,15599.17,16600.0,15537.95,16337.36,2509.7919,40753527.32642,12534
1632873600000,2021-09-29,ETHBRL,15336.2,16050.0,15222.23,15587.23,2065.2639,32265159.158962,10097
1632787200000,2021-09-28,ETHBRL,15839.43,16088.93,15256.8,15347.21,2120.8703,33242491.626622,10782
1632700800000,2021-09-27,ETHBRL,16478.71,16960.0,15844.72,15844.72,2253.8174,37030386.033744,11754
1632614400000,2021-09-26,ETHBRL,15764.33,16761.73,14821.0,16499.41,2238.3296,35710230.084893,11194
1632528000000,2021-09-25,ETHBRL,15762.15,15951.52,15140.0,15765.22,1981.6856,31038699.308259,9253
1632441600000,2021-09-24,ETHBRL,16831.09,16865.16,14725.0,15766.71,4157.0764,65036735.991248,20023
1632355200000,2021-09-23,ETHBRL,16469.85,16950.0,16220.58,16820.68,2175.0991,36161676.377548,13284
1632268800000,2021-09-22,ETHBRL,14711.93,16484.53,14600.0,16465.98,3057.9152,48119171.67767,16236
1632182400000,2021-09-21,ETHBRL,15988.98,16696.55,14150.0,14710.52,4723.81264,73176855.6111363,22622
1632096000000,2021-09-20,ETHBRL,17704.02,17770.89,15725.37,15977.86,4279.47414,70532901.5597106,22518
1632009600000,2021-09-19,ETHBRL,18259.78,18349.9,17465.33,17702.74,1297.237,23185674.457409,9227
1631923200000,2021-09-18,ETHBRL,18123.28,18775.57,17969.03,18259.76,1231.3147,22625381.894105,9391
1631836800000,2021-09-17,ETHBRL,18859.2,18985.05,17876.17,18123.28,1821.033,33467712.678573,12255
1631750400000,2021-09-16,ETHBRL,18953.54,19250.0,18464.1,18857.09,2892.2304,54731628.657592,16621
1631664000000,2021-09-15,ETHBRL,18070.38,18988.89,17676.97,18967.05,2500.2347,45744148.239294,15458
1631577600000,2021-09-14,ETHBRL,17205.22,18092.22,17117.21,18091.73,2264.9591,39752256.864605,12822
1631491200000,2021-09-13,ETHBRL,18063.91,18192.18,16468.42,17200.72,4532.5383,77566408.217432,24719
1631404800000,2021-09-12,ETHBRL,17357.71,18379.59,17190.0,18067.5,1901.3278,34079823.969405,10597
1631318400000,2021-09-11,ETHBRL,17084.67,17803.89,17026.72,17381.09,2151.9152,37519941.179596,11724
1631232000000,2021-09-10,ETHBRL,18054.19,18499.96,16778.22,17065.02,3745.3044,65456070.442233,19639
1631145600000,2021-09-09,ETHBRL,18628.38,18915.93,18029.82,18060.99,2718.4034,50380819.192968,16127
1631059200000,2021-09-08,ETHBRL,18200.0,18900.0,16915.46,18596.13,3427.3302,62357416.605953,21829
1630972800000,2021-09-07,ETHBRL,20470.0,20590.41,16108.01,18200.0,5385.36791,102054170.581475,31572
1630886400000,2021-09-06,ETHBRL,20552.1,20654.64,20140.68,20483.93,1600.9773,32720323.044999,13490
1630800000000,2021-09-05,ETHBRL,20311.99,20779.2,20041.78,20552.1,1341.8606,27480581.314507,9705
1630713600000,2021-09-04,ETHBRL,20527.61,20672.88,20035.54,20298.85,1643.6302,33453017.48534,11654
1630627200000,2021-09-03,ETHBRL,19731.41,20849.99,19370.0,20520.37,3809.15469,77338918.3105307,21804
1630540800000,2021-09-02,ETHBRL,19868.11,19926.78,19239.14,19735.65,2989.8765,58600175.780439,19609
1630454400000,2021-09-01,ETHBRL,17898.5,19947.52,17643.49,19890.39,4724.20385,88759933.2969374,24738
1630368000000,2021-08-31,ETHBRL,16931.32,18048.97,16749.45,17898.04,3293.57382,57837718.3185509,17663
1630281600000,2021-08-30,ETHBRL,16858.39,17450.0,16485.42,16931.34,2721.07602,46145174.0267127,13867
1630195200000,2021-08-29,ETHBRL,17011.49,17220.0,16535.68,16858.45,1419.08976,23971967.6115142,7906
1630108800000,2021-08-28,ETHBRL,17086.08,17162.15,16782.0,17011.23,845.47956,14335647.0722044,7275
1630022400000,2021-08-27,ETHBRL,16415.64,17125.0,16275.0,17101.66,2424.84696,40527310.3399685,11392
1629936000000,2021-08-26,ETHBRL,16990.02,17110.55,16132.01,16432.21,2883.53411,47535676.313163,12925
1629849600000,2021-08-25,ETHBRL,16830.15,17130.57,16400.0,17001.23,1940.07934,32653264.593372,13206
1629763200000,2021-08-24,ETHBRL,18049.29,18201.69,16750.01,16840.14,3077.5263,53459146.5577856,18642
1629676800000,2021-08-23,ETHBRL,17520.35,18296.68,17489.8,18055.37,3210.1032,57737174.837687,19412
1629590400000,2021-08-22,ETHBRL,17502.22,17674.94,17026.48,17526.51,1398.64282,24333791.8621166,10113
1629504000000,2021-08-21,ETHBRL,17740.84,17830.0,17404.28,17526.13,1809.78987,31923179.4484729,11668
1629417600000,2021-08-20,ETHBRL,17189.99,17868.26,17136.92,17747.6,3414.79845,59775421.054714,23209
1629331200000,2021-08-19,ETHBRL,16322.95,17190.0,16070.51,17180.0,3450.94754,57364944.2813987,19495
1629244800000,2021-08-18,ETHBRL,16108.05,16796.8,15800.0,16319.59,3407.97815,55676459.4152873,17088
1629158400000,2021-08-17,ETHBRL,16708.23,17406.05,15974.77,16115.26,3827.82683,64017876.1373713,21444
1629072000000,2021-08-16,ETHBRL,17481.9,17590.0,16687.0,16708.24,3382.72971,57840169.8508667,20517
1628985600000,2021-08-15,ETHBRL,17264.3,17532.74,16507.69,17481.02,2702.33249,46082451.7755632,16565
1628899200000,2021-08-14,ETHBRL,17532.31,17549.53,16980.0,17266.02,2558.95312,44180453.8677463,16130
1628812800000,2021-08-13,ETHBRL,16138.54,17535.35,16047.89,17531.91,4374.24291,74449144.2215336,24095
1628726400000,2021-08-12,ETHBRL,16690.01,17080.0,15700.0,16138.46,4282.3361,69876218.3961653,26082
1628640000000,2021-08-11,ETHBRL,16439.85,17204.99,16370.57,16700.0,4371.16324,73694077.9855627,27145
1628553600000,2021-08-10,ETHBRL,16650.0,16998.38,16022.88,16427.95,4988.01533,82341864.1507893,28368
1628467200000,2021-08-09,ETHBRL,15868.79,16788.73,15230.0,16656.38,6812.37075,110583516.8633478,33377
1628380800000,2021-08-08,ETHBRL,16625.02,16800.0,15560.0,15883.8,5584.38788,90380634.981882,27203
1628294400000,2021-08-07,ETHBRL,15164.52,16706.87,15024.99,16621.88,7173.7518,115065134.8019445,36905
1628208000000,2021-08-06,ETHBRL,14826.74,15481.33,14293.76,15165.52,6125.68939,91304248.8080679,30713
1628121600000,2021-08-05,ETHBRL,14204.26,14932.29,13206.45,14820.35,7957.28597,113457375.420216,38024
1628035200000,2021-08-04,ETHBRL,13149.76,14471.82,12884.46,14199.19,6515.19727,90115277.7985431,32772
1627948800000,2021-08-03,ETHBRL,13605.02,13713.96,12742.84,13149.48,4760.22645,62457888.3674097,21858
1627862400000,2021-08-02,ETHBRL,13338.99,13832.78,13058.56,13605.02,4235.71477,57279635.7188451,20435
1627776000000,2021-08-01,ETHBRL,13209.09,14065.35,13000.0,13326.53,4207.29532,56955795.5858275,22405
1627689600000,2021-07-31,ETHBRL,12826.91,13311.41,12572.45,13203.04,2990.34246,38513066.9216558,15445
1627603200000,2021-07-30,ETHBRL,12176.92,12884.08,11860.58,12849.99,5023.04478,61953064.6794966,21197
1627516800000,2021-07-29,ETHBRL,11880.68,12280.21,11720.93,12169.09,3239.23366,38534380.3960487,13764
1627430400000,2021-07-28,ETHBRL,11975.37,12134.71,11662.86,11876.18,4009.56433,47770331.0989852,16824
1627344000000,2021-07-27,ETHBRL,11632.91,12116.79,11215.07,11975.37,4489.65187,52542152.9098522,16971
1627257600000,2021-07-26,ETHBRL,11403.89,12589.96,11308.03,11638.28,7253.32788,86899692.2952131,29896
1627171200000,2021-07-25,ETHBRL,11436.75,11472.13,10994.28,11403.93,2732.2656,30665829.1763415,11084
1627084800000,2021-07-24,ETHBRL,11115.38,11488.0,10953.85,11422.67,2784.87539,31319931.1967619,13854
1626998400000,2021-07-23,ETHBRL,10661.77,11163.99,10426.02,11123.05,3454.41853,37208046.9090799,16019
1626912000000,2021-07-22,ETHBRL,10459.46,10723.54,10182.72,10661.69,2863.19825,30026329.7674166,15309
1626825600000,2021-07-21,ETHBRL,9403.63,10650.0,9218.09,10460.61,5811.30586,58365706.2489803,21015
1626739200000,2021-07-20,ETHBRL,9611.1,9726.98,9119.18,9403.63,4324.57511,40484596.5089736,16605
1626652800000,2021-07-19,ETHBRL,9788.43,9900.0,9440.32,9610.08,3196.78512,30839726.0122241,13227
1626566400000,2021-07-18,ETHBRL,9822.19,10295.58,9723.62,9785.31,2703.58289,27047536.8096259,11198
1626480000000,2021-07-17,ETHBRL,9716.0,9923.87,9561.01,9822.25,1914.72143,18720926.037674,8813
1626393600000,2021-07-16,ETHBRL,9914.42,10108.72,9560.01,9715.17,3800.64841,37276240.8206134,14648
1626307200000,2021-07-15,ETHBRL,10226.39,10445.94,9637.05,9900.19,3477.56726,34557147.534536,16781
1626220800000,2021-07-14,ETHBRL,10137.41,10420.25,9740.0,10229.33,4844.01752,48952513.1158991,18902
1626134400000,2021-07-13,ETHBRL,10634.44,10699.98,10030.67,10137.41,4388.7133,45427785.2523409,19425
1626048000000,2021-07-12,ETHBRL,11297.43,11440.0,10500.0,10625.18,4907.61857,53477770.5741049,18540
1625961600000,2021-07-11,ETHBRL,11228.07,11474.29,11067.68,11295.29,2021.80154,22856399.58569,8238
1625875200000,2021-07-10,ETHBRL,11370.18,11598.0,11039.81,11216.04,2685.05169,30207550.2653887,11183
1625788800000,2021-07-09,ETHBRL,11251.37,11628.99,10907.97,11368.49,3617.01637,40842975.2253363,15596
1625702400000,2021-07-08,ETHBRL,12201.62,12259.99,11122.8,11267.32,5158.28062,59590782.0664437,21077
1625616000000,2021-07-07,ETHBRL,12122.63,12528.79,11975.0,12219.82,4715.52508,58133170.2595729,19206
1625529600000,2021-07-06,ETHBRL,11347.28,12179.95,11312.5,12129.34,5687.81674,67589601.9486318,19656
1625443200000,2021-07-05,ETHBRL,11776.94,11779.37,11054.38,11332.78,4038.56449,46281326.4389236,17276
1625356800000,2021-07-04,ETHBRL,11302.74,12092.03,11124.82,11776.94,3634.78529,42704229.1436953,15289
1625270400000,2021-07-03,ETHBRL,10947.0,11352.33,10742.83,11300.0,2895.91304,32239002.1826135,11840
1625184000000,2021-07-02,ETHBRL,10714.3,10986.85,10277.36,10947.0,3015.95049,31935366.0614612,12811
1625097600000,2021-07-01,ETHBRL,11416.99,11418.77,10475.41,10704.2,5001.69638,53999994.7793235,16547
1625011200000,2021-06-30,ETHBRL,10788.63,11461.38,10417.24,11415.0,5622.58381,61293756.865836,19043
1624924800000,2021-06-29,ETHBRL,10354.64,11130.79,10298.77,10776.22,5147.78935,55729087.1435381,19091
1624838400000,2021-06-28,ETHBRL,9837.22,10632.48,9693.55,10351.89,5957.57087,60728507.8141379,21702
1624752000000,2021-06-27,ETHBRL,9150.16,9849.05,9037.03,9827.31,3370.20228,31383581.0247831,10664
1624665600000,2021-06-26,ETHBRL,9070.09,9231.14,8606.0,9150.94,3927.8924,35043815.9870624,13453
1624579200000,2021-06-25,ETHBRL,9856.75,9992.73,8908.13,9063.9,5845.03319,54391324.2365395,19124
1624492800000,2021-06-24,ETHBRL,9890.58,10046.51,9470.01,9867.16,3729.4797,36553718.428126,13814
1624406400000,2021-06-23,ETHBRL,9431.02,10279.92,9165.48,9890.58,4558.95764,45190425.116927,16992
1624320000000,2021-06-22,ETHBRL,9595.07,10500.0,8670.0,9431.02,6990.39936,66036496.7076117,23692
1624233600000,2021-06-21,ETHBRL,11556.14,11639.72,9502.1,9595.07,5871.69865,59955941.7728193,25168
1624147200000,2021-06-20,ETHBRL,11168.96,11730.23,10582.18,11550.0,3445.33574,38295272.41178,14234
1624060800000,2021-06-19,ETHBRL,11468.56,11739.97,11156.13,11163.26,2203.48536,25230865.2857024,9743
1623974400000,2021-06-18,ETHBRL,11957.65,11991.87,10930.03,11474.88,3433.21574,39285147.6097309,16020
1623888000000,2021-06-17,ETHBRL,12073.49,12539.98,11710.0,11960.02,3223.251,38974701.9276356,15345
1623801600000,2021-06-16,ETHBRL,12920.13,12961.63,12003.72,12079.19,3107.41245,38659356.3795587,16612
1623715200000,2021-06-15,ETHBRL,13178.62,13437.49,12774.76,12919.01,3003.69593,39442993.2488714,16349
1623628800000,2021-06-14,ETHBRL,12831.58,13290.67,12634.39,13170.88,4035.808,52301898.2718272,19818
1623542400000,2021-06-13,ETHBRL,12245.46,13029.47,11923.22,12810.02,2994.36189,37413023.4966802,14080
1623456000000,2021-06-12,ETHBRL,12145.52,12670.0,11692.8,12234.43,2751.51277,33735578.4875504,13027
1623369600000,2021-06-11,ETHBRL,12602.17,12764.14,12000.0,12165.23,2811.9649,34874402.2881418,15058
1623283200000,2021-06-10,ETHBRL,13343.53,13379.0,12417.32,12610.64,3391.46343,43669985.3526874,17300
1623196800000,2021-06-09,ETHBRL,12755.1,13417.0,12240.85,13325.69,4975.3576,64404754.8937277,22545
1623110400000,2021-06-08,ETHBRL,13248.18,13371.13,11750.0,12768.46,5485.45204,68896797.7501886,29260
1623024000000,2021-06-07,ETHBRL,13802.54,14420.0,13150.51,13249.96,3588.41774,49751477.5425533,25119
1622937600000,2021-06-06,ETHBRL,13388.0,13938.44,13319.93,13807.48,2039.52682,27946039.3321989,12496
1622851200000,2021-06-05,ETHBRL,13660.78,14187.87,13040.0,13394.14,3555.1789,48299523.9016148,19372
1622764800000,2021-06-04,ETHBRL,14520.21,14544.98,13111.95,13656.03,3794.86574,52065726.4089031,24617
1622678400000,2021-06-03,ETHBRL,13846.29,14600.0,13629.81,14505.27,3094.42215,44149875.9888464,20112
1622592000000,2021-06-02,ETHBRL,13651.66,14279.28,13210.34,13858.27,3246.92445,44987086.0416123,19042
1622505600000,2021-06-01,ETHBRL,14204.0,14353.11,12994.0,13650.97,4478.39813,61006668.9615771,20252
1622419200000,2021-05-31,ETHBRL,12585.47,14250.25,12010.0,14192.99,5414.05885,71008032.9535627,21200
1622332800000,2021-05-30,ETHBRL,12026.08,13001.64,11532.87,12610.08,3559.86444,44627971.9682648,13086
1622246400000,2021-05-29,ETHBRL,12740.01,13573.03,11688.4,12029.03,4159.43874,52483592.3574321,17062
1622160000000,2021-05-28,ETHBRL,14508.46,14603.28,12308.92,12762.91,4449.97165,59424706.1995736,22508
1622073600000,2021-05-27,ETHBRL,15474.99,15482.2,14153.19,14500.69,3628.74697,53471926.5821936,19013
1621987200000,2021-05-26,ETHBRL,14531.01,15517.1,14216.01,15474.99,5471.3584,81584102.7408337,26862
1621900800000,2021-05-25,ETHBRL,14276.86,14824.99,12834.01,14536.88,7621.24356,105878783.3541905,27096
1621814400000,2021-05-24,ETHBRL,11500.0,14396.18,11359.06,14260.0,9440.15187,122335676.519344,30761
1621728000000,2021-05-23,ETHBRL,12522.31,12950.0,9544.27,11458.53,10242.63581,114010096.5301643,33849
1621641600000,2021-05-22,ETHBRL,13243.82,13538.42,11764.0,12522.31,9665.00835,123103587.9754451,21229
1621555200000,2021-05-21,ETHBRL,14862.81,15799.98,11638.43,13246.49,11440.28405,158737478.1886012,36665
1621468800000,2021-05-20,ETHBRL,13317.75,16366.5,11865.59,14878.12,26782.1299,387045103.55388016,60866
1621382400000,2021-05-19,ETHBRL,18034.84,18296.36,10313.99,13303.63,19419.26048,282010175.8044433,70073
1621296000000,2021-05-18,ETHBRL,17503.57,19023.31,17263.22,17981.01,3771.45111,68396603.6902637,21284
1621209600000,2021-05-17,ETHBRL,19124.99,19144.23,16574.64,17499.38,5234.82579,93003871.1671249,28546
1621123200000,2021-05-16,ETHBRL,19501.12,20559.97,17925.0,19124.99,3619.60851,69507394.4827096,23674
1621036800000,2021-05-15,ETHBRL,21701.01,21978.24,19430.01,19493.54,3063.14583,62836738.6180204,23756
1620950400000,2021-05-14,ETHBRL,19910.34,22200.0,19782.98,21686.59,4247.86306,90177293.1278456,30982
1620864000000,2021-05-13,ETHBRL,20435.59,21599.96,18857.66,19876.89,9247.62866,187127734.7840738,54855
1620777600000,2021-05-12,ETHBRL,21984.96,23036.94,20011.51,20435.58,7098.82493,156697303.4784343,49632
1620691200000,2021-05-11,ETHBRL,21012.88,22022.35,20150.98,21952.17,4989.15121,105315840.4946527,30314
1620604800000,2021-05-10,ETHBRL,20795.0,22293.38,19343.91,21010.22,6552.53295,140644182.3431471,46484
1620518400000,2021-05-09,ETHBRL,20779.99,21150.0,19900.41,20789.99,3809.07631,78696327.745643,27884
1620432000000,2021-05-08,ETHBRL,18475.39,21025.26,18326.77,20770.0,4482.01356,88610008.364353,30624
1620345600000,2021-05-07,ETHBRL,18674.7,18880.89,17973.66,18470.0,3277.04735,60576794.0139965,21463
1620259200000,2021-05-06,ETHBRL,19064.0,19207.87,18247.39,18674.71,3938.12162,73816154.6656708,28493
1620172800000,2021-05-05,ETHBRL,17893.69,19170.0,17666.42,19063.29,5719.35446,105102617.8882546,35962
1620086400000,2021-05-04,ETHBRL,18885.94,19425.0,17435.01,17889.19,11479.24681,210808543.8165877,55586
1620000000000,2021-05-03,ETHBRL,16201.15,18990.34,16201.15,18865.15,5844.11202,103234497.5011236,40216
1619913600000,2021-05-02,ETHBRL,16183.81,16379.99,15637.4,16201.15,1769.72997,28419821.9530116,11907
1619827200000,2021-05-01,ETHBRL,15179.0,16239.92,15120.02,16183.81,2655.02956,41933127.7120857,16749
1619740800000,2021-04-30,ETHBRL,14860.14,15220.52,14700.19,15187.31,2283.98423,34103580.3057378,14107
1619654400000,2021-04-29,ETHBRL,14824.35,15116.28,14380.82,14870.49,2651.76873,39209641.4418478,14229
1619568000000,2021-04-28,ETHBRL,14649.57,14997.08,14109.48,14811.87,4802.71265,70345359.6084514,17678
1619481600000,2021-04-27,ETHBRL,13863.31,14659.58,13591.33,14649.58,3287.18473,46693546.8048499,15065
1619395200000,2021-04-26,ETHBRL,12857.33,14019.98,12795.35,13874.43,4493.56245,61133507.9317369,16753
1619308800000,2021-04-25,ETHBRL,12315.93,13082.62,12084.46,12857.27,3574.66758,44953994.1154972,10199
1619222400000,2021-04-24,ETHBRL,13149.23,13149.71,12011.0,12309.18,3937.30843,49288122.7944896,14470
1619136000000,2021-04-23,ETHBRL,13278.33,13464.0,11648.81,13135.86,9608.98234,120340780.4021359,32639
1619049600000,2021-04-22,ETHBRL,13331.38,14680.0,12696.47,13292.86,8754.24013,120619736.8906396,35426
1618963200000,2021-04-21,ETHBRL,13186.68,13891.77,12590.0,13319.88,3472.97494,46198569.4253512,20056
1618876800000,2021-04-20,ETHBRL,12214.76,13250.31,11584.15,13193.27,2862.46457,35594362.0178053,20219
1618790400000,2021-04-19,ETHBRL,12769.64,12969.45,11761.89,12219.01,2433.88986,30329686.5199338,21213
1618704000000,2021-04-18,ETHBRL,13260.56,13380.28,11080.0,12760.08,3871.18717,48163129.7935242,30033
1618617600000,2021-04-17,ETHBRL,13789.53,14184.81,13250.0,13260.56,1689.952,23163737.4510768,17589
1618531200000,2021-04-16,ETHBRL,14360.39,14569.93,13250.0,13779.07,3370.53642,46638903.3853134,31744
1618444800000,2021-04-15,ETHBRL,13969.76,14510.76,13800.75,14360.37,2662.17427,37481647.7287574,28641
1618358400000,2021-04-14,ETHBRL,13338.28,14025.39,13052.64,13969.76,3644.32203,49546958.590252,34401
1618272000000,2021-04-13,ETHBRL,12342.15,13369.95,12316.27,13342.07,2839.7315,36735915.7808666,29016
1618185600000,2021-04-12,ETHBRL,12313.83,12508.18,12043.53,12342.15,2068.97747,25400224.3302839,17613
1618099200000,2021-04-11,ETHBRL,12197.24,12366.8,12025.0,12310.33,1786.764,21824826.0797771,11428
1618012800000,2021-04-10,ETHBRL,11822.36,12430.24,11790.01,12197.03,1804.08206,21959491.9562173,11919
1617926400000,2021-04-09,ETHBRL,11727.31,11917.71,11600.32,11820.08,1025.95008,12079967.9383377,9833
1617840000000,2021-04-08,ETHBRL,11139.53,11747.88,11075.96,11735.15,1399.80774,16053473.2075162,10525
1617753600000,2021-04-07,ETHBRL,11969.5,12049.99,10967.0,11145.43,2830.05176,32189880.7989703,15299
1617667200000,2021-04-06,ETHBRL,12041.0,12298.0,11710.0,11969.5,2060.1103,24733740.4268027,13482
1617580800000,2021-04-05,ETHBRL,12031.4,12222.0,11650.0,12033.07,1634.16318,19584939.2150769,11717
